label,cityLabel,city
约翰·富兰克林·恩德斯,John Franklin Enders,http://www.wikidata.org/entity/Q312961
约翰·弗雷德里克·丹尼尔,John Frederic Daniell,http://www.wikidata.org/entity/Q315752
約瑟夫·布拉克,Joseph Black,http://www.wikidata.org/entity/Q272512
亚历山大·鲁利亚,Alexander Luria,http://www.wikidata.org/entity/Q350778
克里斯蒂安·亨德里克·珀森,Christiaan Hendrik Persoon,http://www.wikidata.org/entity/Q346451
查爾斯·斯坦厄普，第三代斯坦厄普伯爵,"Charles Stanhope, 3rd Earl Stanhope",http://www.wikidata.org/entity/Q334067
薩米爾·阿明,Samir Amin,http://www.wikidata.org/entity/Q334134
弗朗西斯·柯林斯,Francis Collins,http://www.wikidata.org/entity/Q336658
费隆 (拜占庭),Philo of Byzantium,http://www.wikidata.org/entity/Q334570
卡羅斯·查加斯,Carlos Chagas,http://www.wikidata.org/entity/Q438907
克里斯汀·德·迪夫,Christian de Duve,http://www.wikidata.org/entity/Q234590
喬治·埃米爾·帕拉德,George Emil Palade,http://www.wikidata.org/entity/Q219718
贝尔纳多·奥赛,Bernardo Houssay,http://www.wikidata.org/entity/Q237160
奥斯卡·扎里斯基,Oscar Zariski,http://www.wikidata.org/entity/Q381307
約翰·威爾金斯,John Wilkins,http://www.wikidata.org/entity/Q381039
约瑟夫·普拉托,Joseph Plateau,http://www.wikidata.org/entity/Q379993
尼查姆·穆爾克,Nizam al-Mulk,http://www.wikidata.org/entity/Q298427
扬·巴普蒂斯塔·范·海尔蒙特,Jan Baptist van Helmont,http://www.wikidata.org/entity/Q294169
艾爾佛列·古曼·吉爾曼,Alfred G. Gilman,http://www.wikidata.org/entity/Q296423
李·德富雷斯特,Lee de Forest,http://www.wikidata.org/entity/Q354863
"志賀潔,",Kiyoshi Shiga,http://www.wikidata.org/entity/Q562062
沃爾特·阿爾瓦雷茨,Walter Alvarez,http://www.wikidata.org/entity/Q555781
亨利·莫塞莱,Henry Moseley,http://www.wikidata.org/entity/Q310759
乔治·安德鲁·欧拉,George Andrew Olah,http://www.wikidata.org/entity/Q192603
威廉·丹尼尔·菲利普斯,William Daniel Phillips,http://www.wikidata.org/entity/Q190756
米海洛·卜平,Mihajlo Pupin,http://www.wikidata.org/entity/Q196287
雅克·米勒,Jacques Miller,http://www.wikidata.org/entity/Q253133
威廉·沃森,William Watson,http://www.wikidata.org/entity/Q462269
博斯科维奇,Ruđer Josip Bošković,http://www.wikidata.org/entity/Q310757
厄特沃什·羅蘭,Loránd Eötvös,http://www.wikidata.org/entity/Q323260
尼古拉·卡尔达肖夫,Nikolai Kardashev,http://www.wikidata.org/entity/Q318814
汉斯·克里斯蒂安·革兰,Hans Christian Gram,http://www.wikidata.org/entity/Q310005
菲洛彭洛斯,John Philoponus,http://www.wikidata.org/entity/Q317632
阿爾貝托·格拉納多,Alberto Granado,http://www.wikidata.org/entity/Q316310
石黑浩,Hiroshi Ishiguro,http://www.wikidata.org/entity/Q382950
达尼埃莱·巴尔巴罗,Daniele Barbaro,http://www.wikidata.org/entity/Q378870
亞瑟·傅萊,Arthur Fry,http://www.wikidata.org/entity/Q590764
艾伯特·沙茨,Albert Schatz,http://www.wikidata.org/entity/Q429985
托斯坦·威泽尔,Torsten Wiesel,http://www.wikidata.org/entity/Q271421
安德烈亚斯·奥西安德,Andreas Osiander,http://www.wikidata.org/entity/Q435547
米爾頓·戴蒙,Milton Diamond,http://www.wikidata.org/entity/Q425166
雷蒙·葛斯林,Raymond Gosling,http://www.wikidata.org/entity/Q425771
巴勒希,Abu Zayd al-Balkhi,http://www.wikidata.org/entity/Q335516
尤金纽斯·瓦尔明,Johannes Eugenius Bülow Warming,http://www.wikidata.org/entity/Q355888
萊納爾·羅格,Lionel Logue,http://www.wikidata.org/entity/Q439693
乔治·沃尔德,George Wald,http://www.wikidata.org/entity/Q295724
卡尔·乌斯,Carl Woese,http://www.wikidata.org/entity/Q310067
利兰·哈特韦尔,Lee Hartwell,http://www.wikidata.org/entity/Q295869
哈羅德·拉斯威爾,Harold Lasswell,http://www.wikidata.org/entity/Q314462
威廉·亨利·福克斯·塔爾伯特,William Henry Fox Talbot,http://www.wikidata.org/entity/Q299565
費瑞·慕拉德,Ferid Murad,http://www.wikidata.org/entity/Q295999
马克·沙特尔沃思,Mark Shuttleworth,http://www.wikidata.org/entity/Q227030
鲁道夫·马库斯,Rudolph A. Marcus,http://www.wikidata.org/entity/Q239067
萊斯特·布朗,Lester R. Brown,http://www.wikidata.org/entity/Q463250
"木村資生,",Motoo Kimura,http://www.wikidata.org/entity/Q471816
柯瓦列夫斯卡娅,Sofia Kovalevskaya,http://www.wikidata.org/entity/Q184535
C·P·斯诺,C. P. Snow,http://www.wikidata.org/entity/Q333575
丘成桐,Shing-Tung Yau,http://www.wikidata.org/entity/Q334760
