label,cityLabel,countryLabel
东幕站,Dongmak Station,South Korea
烏森車站,Kasumori Station,Japan
野方站,Nogata Station,Japan
福林德斯火車站,Flinders Street,Australia
保山站,Bosan Station,South Korea
布賴頓車站,Brighton railway station,United Kingdom
加萊－弗和丹車站,Gare de Calais-Fréthun,France
卡農伯里站,Canonbury railway station,United Kingdom
曼彻斯特利物浦路车站,Manchester Liverpool Road railway station,United Kingdom
洛林TGV站,Gare de Lorraine TGV,France
香槟-阿登TGV站,Gare de Champagne-Ardenne TGV,France
马西-帕莱索站,Gare de Massy-Palaiseau,France
掛川車站,Kakegawa Station,Japan
拉赫蒂火车站,Lahti railway station,Finland
練馬春日町站,Nerima-kasugachō Station,Japan
东树站,Dongsu Station,South Korea
九老数码园地站,Guro Digital Complex Station,South Korea
京仁教大入口站,Gyeongin National University of Education Station,South Korea
仁川客运站,Incheon Bus Terminal Station,South Korea
养正站,Yangjeong Station (Jungang Line),South Korea
坪村站,Pyeongchon Station,South Korea
安岩站,Anam Station,South Korea
孝昌公园前站,Hyochang Park Station,South Korea
