秋列尼島,Tyuleniy Island,
卡利科安島,Calicoan Island,
裕廊島,Jurong Island,
布賴薩島,Q339997,
塔門,Grass Island,
勿里洞岛,Belitung,
波纳佩,Pohnpei,
亞當斯島,Adams Island,
阿當斯島,Adams Island,
涅烏波科耶瓦島,Q1373884,
直島町,Naoshima,
洛島,Lo,
賴瓦瓦埃島,Raivavae,
安澤爾斯基島,Q2392766,
巴烏島,Bau,
斯佩察島,Spetses,
法卡拉瓦環礁,Fakarava,
亞彭島,Yapen,
赫米蒂奇島,Hermitage Island,
衛吉島,Waigeo,
恩加諾島,Enggano Island,
埃塔爾環礁,Etal Atoll,
阿奎德内克島,Aquidneck Island,
帕拉帕拉島,Ureparapara,
斯里赫里戈达岛,Sriharikota,
瑤諾島,Ko Yao Yai,
薩姆哈島,Samhah,
馬圖雷伊瓦沃環礁,Matureivavao,
馬西拉島,Masirah Island,
外離島,Sotobanari Island,
馬塔克島,Matak,
阿克林岛,Acklins,
埃斯皮里图桑托岛,Espiritu Santo,
烏利西環礁,Ulithi,
北雙子島,North Twin Island,
莫桑比克岛,Island of Mozambique,
萨瓦伊岛,Savai'i,
科羅爾島,Koror,
波塞申島 (納米比亞),Q2105817,
青洲,Green Island,
卡薩里島,Kassari,
恩格島,Engey,
桑吉昂島,Sangiang,
坪洲,Peng Chau,
普薩拉島,Psara,
斯托爾島,Stor Island,
芒特迪瑟特島,Mount Desert Island,
大埃洛贝岛,Elobey Grande,
奇林古丹島,Chirinkotan,
斯克魯澤島,Skrúður,
芝罘岛,Zhifu Dao,
邁沃島,Maewo,
馬努瓦埃環礁,Manuae,
埃托林島,Etolin Island,
斯托爾門島,Stolmen,
桑霍爾恩島,Sandhornøya,
阿爾島,Alrø,
薩米奧普拉島,Samiopoula,
馬努漢吉環礁,Manuhangi,
瓦拉島,Vatu Vara,
塞拉亞島,Selayar Island,
蘭布蒂奧島,Rambutyo Island,
拉凡斯卡里島,Moshchny Island,
烏維塔島,Uvita Island,
魯辛加島,Rusinga Island,
伊姆拉勒島,İmralı,
安地卡島,Antigua,
瓦努阿岛,Vanua Levu,
女木島,Megijima,
阿達博亞娜島,Ada Bojana,
斯科特島,Scott Island,
貝島,Nosy Be,
諾拉島,Nora,
埃德利扎島,Elliðaey,
塞斯特魯尼島,Sestrunj,
小埃洛贝岛,Elobey Chico,
孀婦岩,Lot's Wife,
恩島,Enø,
梅雷拉瓦島,Merelava,
海象島 (普里比洛夫群島),"Walrus Island, Pribilof Islands",
尼茲基島,Nizki Island,
庫恩島 (格陵蘭),Kuhn Island,
里花島,Lehua,
瓦伊拉泰阿島,Vairaatea,
瓦希塔希環礁,Vahitahi,
阿巴该图洲渚,Abagaitu Islet,
加勒斯恩杰克岛,Galešnjak,
波特蘭島 (紐西蘭),Portland Island,
瓦勒普斯岛,Wallops Island,
馬拉瓦利島,Malawali Island,
馬里恩島,Marion Island,
金查奧島,Quinchao Island,
聖米格爾島,San Miguel Island,
班乃岛,Panay,
玛格丽塔岛,Isla Margarita,
兰迪岛,Lundy,
聖島,Holy Island,
埃尔德岛,Eldey,
契奧沃島,Čiovo,
天宁岛,Tinian,
瓦特賽島,Vatersay,
埃雷托卡島,Q1350037,
加爾維斯頓島,Galveston Island,
利富卡島,Lifuka,
卡普里耶島,Kaprije,
威廉島,Wilhelmøya,
穆哈拉格岛,Muharraq Island,
美黑蒂亞島,Mehetia,
薩納納島,Sanana,
基里維納島,Kiriwina,
奧泰爾島,Otterøya,
塔納加島,Tanaga Island,
莫塔拉瓦島,Mota Lava,
利努瓦島,Linua,
萊萊帕島,Lelepa,
普納島,Puná Island,
東島,Chergui,
博物館島,Q317187,
穆魯羅阿環礁,Moruroa,
自由島,Liberty Island,
鴨脷洲,Ap Lei Chau,
奧姆島,Omø,
德那第,Ternate,
科茨岛,Coats Island,
纳努曼加岛,Nanumanga,
阿多納拉島,Adonara,
韋爾德島,Värmdö,
列斯科夫島,Leskov Island,
努根特島,Nugent Island,
克拉帕尼島,Krapanj,
式根島,Shikine-jima,
玛丽-加朗特岛,Marie-Galante,
惠德比島,Whidbey Island,
亨德森岛,Henderson Island,
法拉島 (奧克尼群島),Fara,
菲拉島,Filla Island,
維澤島,Vize Island,
宰拜爾傑德島,"St. John's Island, Egypt",
戈茨桑島,Gotska Sandön,
茹特島,Žut,
阿格里漢島,Agrihan,
安庫坦島,Akutan Island,
羅圖馬群島,Q2169106,
斯普魯斯島,Spruce Island,
洛島 (南設得蘭群島),Low Island,
馬納姆島,Manam,
伊尔莫莱恩,Molène,
克萊因古拉索島,Klein Curaçao,
小拉澤巴克島,Little Razorback Island,
法伊岛,Fejø,
莫拉特島,Molat,
托富阿島,Tofua,
聖喬治島,St. George's Island,
帕馬島,Paama,
阿努阿努拉羅環礁,Anuanuraro,
薩布里納島,Sabrina Island,
薩納克島,Sanak Island,
瑪維迪斯島,Mabudis Island,
旺加瓦島,Vuaqava,
锡布延岛,Sibuyan,
科柳欽島,Kolyuchin Island,
聖安布羅焦島,San Ambrosio Island,
福納法拉,Funafala,
扎瓦多弗斯基島,Zavadovskiy Island,
十字架島,Krestovsky Island,
霍夫曼島,Hofmann Island,
耶爾島,Yell,
烏尼馬克島,Unimak Island,
瓦尔库尔岛,Valcour Island,
艾尔瓦德岛,Arwad,
莫托瑙島,Motu Nao,
阿吉甘島,Aguijan,
阿昆島,Akun Island,
曼納島,Mannar Island,
凡納島,Q1395702,
科羅納多島,Isla Smith,
塔爾瓦群島,Tarva,
洛克耶島,Lockyer Island,
索科羅島,Socorro Island,
法雷島,Faray,
烏納爾加島,Unalga Island,
勞特島,Laut Island,
小巴里爾島,Little Barrier Island,
拉卡翁島,Lakawon,
瓦托姆島,Watom Island,
绿中海,Pangkor Laut Island,
內爾斯地,Nares Land,
上奧謝列多克島,Verkhny Oseredok Island,
布納肯島,Bunaken,
拉达那哥欣岛,Rattanakosin Island,
烏姆安納珊島,Umm an Nasan,
特隆德拉島,Trondra,
普拉夫尼科夫維耶島,Q370811,
拉格爾內島,Q425934,
南羅恩島,Eilean nan Ròn,
基利金島,Kildin Island,
埃格林頓島,Eglinton Island,
大久野島,Ōkunoshima,
崇明岛,Chongming Island,
粟國島,Aguni island,
科羅科羅島,Corocoro Island,
科西涅島,Cousine Island,
聖克利門蒂島,San Clemente Island,
阿加圖島,Agattu,
賴涅拉島,Rainer Island,
格拉斯島,"Grass Island, South Georgia",
弗雷格特島,Q1413202,
卡塔加島,Kataja,
雷奧環礁,Reao,
布兰基亚岛,Blanquilla Island,
曼加伊亞島,Mangaia,
特納拉羅環礁,Tenararo,
摩努雷基島,Monuriki,
愛德華王子島,Prince Edward Island,
恩道島,Ndao Island,
尤加尼克島,Uganik Island,
納蓋島,Nagai Island,
什卡爾達島,Škarda,
塔納島,Tanna,
巴倫支島,Barentsøya,
弗洛塔島,Flotta,
烏凱雷豐島,Ukerewe Island,
納馬島,Nama,
蒂爾島,Thil Island,
阿魯圖阿環礁,Arutua,
里布島,Lib Island,
福戈岛,"Fogo, Cape Verde",
格蘭德島,Ilha Grande,
林加島,Lingga Island,
法拉利翁森蒂內拉島,Q1396180,
格林尼治島,Greenwich Island,
法勞萊普環礁,Faraulep,
沙摩西島,Samosir,
蒙塔古島,Montagu Island,
聖喬治島 (佛羅里達州),St. George Island,
西巴丹島,Sipadan,
懷特島,White Island,
努庫特皮皮環礁,Nukutepipi,
塔卡波托環礁,Takapoto,
拉索拉島,La Sola Island,
小基斯卡島,Little Kiska Island,
圣埃斯特万岛,San Esteban Island,
帕奈坦島,Panaitan,
朗桑島,Rangsang,
迪纳加特岛,Dinagat Island,
蒂考島,Ticao Island,
聖費利克斯島,San Félix Island,
西點島,Westpoint Island,
小豆島,Shōdo Island,
石牛洲,Shek Ngau Chau,
艾諾夫群島,Q2448772,
小霍爾姆島,Lamb Holm,
日列島,Žirje,
燈塔島,Fastnet Rock,
紹爾塔島,Šolta,
大巴里爾島,Great Barrier Island,
倫代島,Lundey,
拉斯林歐本島,Q2132733,
劉易斯-哈里斯島,Lewis and Harris,
波拉島,Bhola Island,
里斯托爾島,Isle Ristol,
希潘島,Šipan,
阿加索尼西島,Agathonisi,
阿克雷島,Akurey,
拉姆岛,Rum Cay,
聖彼得島,St. Peter Island,
佩布爾島,Pebble Island,
邦吉島,Banggi Island,
蒂凱伊島,Tikei,
埃斯佩朗斯岩,L'Esperance Rock,
切爾島,Tjeldøya,
薩塔瓦爾環礁,Satawal,
辛貝里島,Simberi Island,
瑪高島,Mago Island,
伴侣岛,Seurasaari,
阿德默勒爾蒂島,Admiralty Island,
伊尼什莫爾島,Inishmore,
圣文森特岛,Saint Vincent,
弗拉克斯塔德島,Flakstadøya,
帕帕斯特隆賽島,Papa Stronsay,
朗島,Langøya,
火島,Fire Island,
福米加斯角,Formigas,
罗阿坦岛,Roatán,
羅卡雷東達島,Roca Redonda,
麥基諾島,Mackinac Island,
瑪麗亞克萊奧法斯島,Q1906582,
横沙岛,Hengsha Dao,
Qáqarssuatsiaq,Qáqarssuatsiaq,
聖磺島,San Juan Island,
塞布爾島,Q2210053,
托爾島,Tol,
萨格楚达克岛,Sagchudak Island,
海島 (喬治亞州),"Sea Island, Georgia",
斜阳岛,Xieyang Island,
格貝,Pulau Gebe,
特朗岸島,Trangan,
霹雳岛,Pulau Perak,
馬格達萊納島,Magdalena Island,
艾厄克塔利克島,Q403380,
阿米莉亞島,Amelia Island,
巴托洛梅島,Bartolomé Island,
富蘭克林島,Franklin Island,
格賴斯島,Gräsö,
托加島,Q1867998,
通戈瓦島,Q1847568,
聖克魯斯島,Santa Cruz Island,
阿爾瓦特羅斯島,Q2547308,
阿克帕托克島,Akpatok Island,
奧巴島,Aoba Island,
安布里姆島,Ambrym,
阿馬努環礁,Amanu,
阿爾傑爾島,Alger Island,
洛卡娜島,Laucala,
奧斯特島,Hoste Island,
洛希德島,Lougheed Island,
瑪麗亞環礁,Maria Est,
馬羅考環礁,Marokau,
馬魯特阿環礁,Marutea Nord,
米西馬島,Misima Island,
瓦托阿島,Vatoa,
圖瓦納伊索洛島,Tuvana-i-Colo,
拉萬島,Lavan Island,
科伊羅托島,Koiluoto,
巴拉巴克岛,Balabac,
什切德羅島,Šćedro,
聖埃夫斯特拉蒂奧斯島,Agios Efstratios,
艾厄斯島,Agersø,
艾克塔克島,Aiktak Island,
安伯格里斯島,Ambergris Caye,
弗拉泰島 (布雷扎灣),Flatey,
馬森島,Masson Island,
布盧絲尼克 (島嶼),Brusnik,
希萊島,Shillay,
煎饼岩,Pancake Rock,
馬塔伊瓦環礁,Mataiva,
艾因哈羅島,Eynhallow,
巴丹島,Batan Island,
新知島,Simushir,
林加霍爾姆島,Midgarth,
朗伊托托島,Rangitoto Island,
沙平賽島,Shapinsay,
莫斯克内斯岛,Moskenesøya,
卡烏拉島,Kaʻula,
富加島,Fuga Island,
特洛代島,Eilean Trodday,
萊夫利島,Lively Island,
倫里芬湖島,Rangalifinolhu,
聖托馬斯島,Saint Thomas,
阿合,Ahe,
艾爾福斯島,Air Force Island,
埃瓦島,ʻEua,
措辛厄島,Tåsinge,
琼貝島,Chumbe Island,
延德納島,Yamdena,
麥考利島,Macauley Island,
莫塞島,Q1941635,
伊法利克環礁,Ifalik,
利希爾島,Lihir Island,
大索洛韋茨基島,Bolshoy Solovetsky Island,
北馬尼圖島,North Manitou Island,
勒維拉格吉多島,Revillagigedo Island,
夏揚島,Siayan Island,
法斯島,Fais Island,
普蘭格利島,Prangli,
烏納拉斯卡島,Unalaska Island,
卡皮蒂島,Kapiti Island,
富埃爾特島,Fuerte Island,
羅賓斯島 (塔斯馬尼亞),Robbins Island,
諾斯布魯克島,Northbrook Island,
列日島,Liège Island,
热浪岛,Redang Island,
馬寶島,Mabul Island,
邦勞島,Panglao Island,
馬圖庫島,Matuku Island,
奥比岛,Obira,
科斯特群島,Koster Islands,
斯希扎島,Schiza,
圖巴包島,Tubabao,
沙勞羅夫島,Shalaurov Island,
德索拉西翁島,Desolación Island,
龐森島,Ponson Island,
永兴岛,Woody Island,
橋咀洲,Sharp Island,
莫圖伊蒂島,Motu Iti,
弗拉德代島,Eilean Fladday,
西表島,Iriomote island,
阿塔島,ʻAta,
洛希尼島,Lošinj,
阿姆奇特卡島,Amchitka,
阿馬克島 (福克斯群島),Amak Island,
阿馬蒂格納克島,Amatignak Island,
索洛島,Solor,
瑪麗亞馬德雷島,Q1906611,
上川岛,Shangchuan Island,
南丁格尔岛,Nightingale Island,
弗拉泰島 (斯喬爾萬迪灣),Flatey,
曼達島,Manda Island,
科爾納特島,Kornat,
費多戈伊島,Fidalgo Island,
亞歷山大塞爾扣克島,Alejandro Selkirk Island,
昆仑岛,Côn Sơn Island,
瓦努阿圖瓦圖島,Q2510526,
利夫島,Livø,
洛佩維島,Lopevi,
昂加島,Unga Island,
阿穆克塔島,Amukta,
泰倫佐斯島,Telendos,
鹽泉島,Saltspring Island,
奧諾島,Ono Island,
圖哈默克島,Two Hummock Island,
靈瓦斯島,Ringvassøy,
香山岛,Zhongshan Dao,
艾爾薩岩,Ailsa Craig,
聖菲島,Santa Fe Island,
阿格爾島,Agerø,
阿胡努伊環礁,Ahunui,
約夫島,Q432518,
阿馬克納克島,Amaknak Island,
科斯雷,Kosrae,
雷東達島,Redonda,
伊尼什曼島,Inishmaan,
努特卡島,Nootka Island,
哈圖圖島,Hatutu,
道森島,Dawson Island,
馬約島,Maio,
佛努阿雷島,Fonualei,
曼塞拉島,Mancera Island,
磨勘留島,Makanrushi,
天賣島,Teuri Island,
拉特岛,"Hawadax Island, Alaska",
竹富島,Taketomi Island,
羊角島,Yanggak,
莫涅龍島,Moneron Island,
阿莫利亞尼島,Ammouliani,
烏諾島,Uno,
莫蒂蒂島,Motiti Island,
阿爾斯騰島,Alsten,
欣欽布魯克島,Hinchinbrook Island,
亞歷山大地島,Alexandra Land,
希庫埃魯環礁,Hikueru,
莫斯肯岛,Mosken,
于默島,Ymer Island,
穆奧斯塔赫島,Muostakh Island,
肖納島,Eilean Shona,
薩爾凱島,Salkay Island,
大杧岛,Damang Island,
长洲岛,Changzhou Island,
普洛斯基島,Q430413,
聖地亞哥島,Santiago Island,
達爾文島,Darwin,
聖尼古勞島,São Nicolau,
珍岛,Jindo,
布拉瓦島,Brava,
萊羅斯島,Leros,
塔古拉島,Vanatinai,
拉罗汤加岛,Rarotonga,
母岛,Haha-jima,
米恩島,Meighen Island,
紐陶島,Niutao,
黑山島,Heuksando,
南怡島,Namiseom,
壹岐島,Iki Island,
安那卡帕島,Anacapa Island,
巨济岛,Geojedo,
白翎岛,Baengnyeongdo,
斯特羅馬島,Stroma,
查塔姆島,Chatham Island,
耶伊納島,Q2599991,
金島,King Island,
Killiniq島,Killiniq Island,
帕爾馬羅拉島,Palmarola,
斯沃納島,Swona,
里尼亞島,Rineia,
雷公計島,Raikoke,
克拉倫斯島,Clarence Island,
林肯島 (阿拉斯加),Lincoln Island,
申雅島,Shemya,
二次飛行員沙嘴,Kosa Dvukh Pilotov Island,
伊德利德利亞島,Idlidlya Island,
塞拉諾島,Serrano Island,
甘島,Gan,
罗图马岛,Rotuma,
安克島,Anchor Island,
永宗岛,Yeongjongdo,
穆納島,Muna Island,
錫米島,Symi,
小鹿島病院,Sorokdo,
庫布島,Kubu Island,
紹卡利斯基島,Shokalsky Island,
阿南古拉島,Anangula Island,
波波夫島,Popov Island,
竹嶼,Jukdo,
艾斯塔多島,Isla de los Estados,
聖盧西亞島,"Santa Luzia, Cape Verde",
富爾島,Fur,
聖卡塔利娜島,Isla Santa Catalina,
桑迪島,"Sanday, Inner Hebrides",
加維島,Gavi,
薩武群島,Savu,
哈默海德島,Hammerhead Island,
布洛瓊富倫島,Blå Jungfrun,
維帕里島,Viper Island,
豪克島,Pulusuk,
青衣島,Tsing Yi,
松索羅爾島,Q2299763,
華盛頓島,Washington Island,
中业岛,Thitu Island,
赵述岛,"Tree Island, South China Sea",
聖基里爾島,St. Cyricus Island,
福特島,Ford Island,
卡拉島,Cara Island,
拉斯托爾古夫島,Rastorguyev Island,
史密斯島,"Smith's Island, Bermuda",
什科特島,Shkot Island,
比格加島,"Bigga, Shetland",
阿基阿基環礁,Akiaki,
北肯特島,North Kent Island,
馬柴厄斯封印島,Machias Seal Island,
鳥島,Tori-shima,
伊拜岛,Ebeye Island,
大青岛,Daecheongdo,
巨文島,Port Hamilton,
阿蒙德靈內斯島,Amund Ringnes Island,
綠島,Green Island,
薩卡塞索拉島,Sacca Sessola,
斯帕茨島,Spaatz Island,
洛特斯島,Lotus Island,
普卡普卡岛,Puka-Puka,
穆薩島,Mousa,
佩斯卡多爾島,Pescador Island,
森德爾斯島 (格陵蘭),"Saunders Island, Greenland",
法蘭西島,île de France,
锡亚高岛,Siargao,
塔哈涅阿環礁,Tahanea,
提德拉島,Tidra,
貝克爾島,Becker Island,
索列夫諾瓦尼亞島,Sorevnovaniya Island,
兰里岛,Ramree Island,
費克利斯托夫島,Feklistova Island,
高爾察克島,Kolchak Island,
佘山岛,Sheshan Island,
牛肉島,Beef Island,
赫米特島,Hermit Island,
瓦利斯岛,Wallis,
福爾米卡島,Formica,
鲁鲁岛,Lulu Island,
蜈支洲岛,Q2595545,
泗礁山,Sijiao Island,
阿基米斯基島,Akimiski Island,
卡沃島,Kawau Island,
阿米利亞島,Amlia,
北濟州郡,Bukjeju,
卡塔利娜島,"Catalina Island, Dominican Republic",
北西摩島,North Seymour Island,
富魯格利姆島,Furugelm Island,
小青岛,Soichong Do,
江華島,Ganghwado,
亨德森島,Henderson Island,
勇留島,Yuri,
理查茲島,Richards Island,
大凱科斯島,Middle Caicos,
格雷厄姆貝爾島,Graham Bell Island,
肯農島,Kennon Island,
莫圖通加環礁,Motutunga,
莫約島,Moyo Island,
石岛,"Rocky Island, South China Sea",
塔恩阿環礁,Taenga,
科列索夫島,Kolesovsky Island,
烏什島,Ush Island,
東大巴哈馬區,East Grand Bahama,
安克里奇島,Anchorage Island,
斯特羅恩吉利島,Strongyli Kastellorizou,
科羅島,Koro Island,
瓦努阿拉瓦島,Vanua Lava,
謝佩島,Isle of Sheppey,
霍迪科夫島,Hodikof Island,
斯卡吉爾島,Q2291266,
德瑟萊申島,Desolation Island,
格呂特島,Grytøya,
馬溫島,Maun,
基島,Kiy Island,
阿萊克托里亞島,Alectoria Island,
小塞恩島,Ceann Iar,
千島群島 (挪威),Tusenøyane,
白島 (菲律賓),White Island,
錫特基納克島,Sitkinak Island,
帕納翁島,Panaon,
萬西塔特島,Vansittart Island,
奧龍賽島,"Oronsay, Inner Hebrides",
马罗岛,Marado,
波羅島,Poro,
海倫島,Q1519442,
韋斯特雷島,Westray,
凱阿克島,Kayak Island,
利诺萨岛,Linosa,
蘭貝島,Lambay Island,
俄罗斯岛,Russky Island,
伊尼什博芬島,Inishbofin,
珀尼達島,Nusa Penida,
謝潑德島,Shepard Island,
南海岛,Namhaedo,
南濟州郡,Namjeju,
大伯納拉島,Great Bernera,
萊萬佐島,Levanzo,
凱勒拉島,Kerrera,
吉厄島,Gigha,
戈夫岛,Gough Island,
雪恩島,Tjörn,
吉布斯島,Gibbs Island,
加朗島,Galang Island,
加格島,Gag Island,
蓋勒洛伊島,Gareloi Island,
卡爾亞歷山大島,Karl-Alexander Island,
錫爾巴尼亞斯,Sir Bani Yas,
聖瑪利亞島 (古巴),Cayo Santa María,
斯邁利島,Smyley Island,
卡納島,Càrna,
大塞恩島,Ceann Ear,
阿爾瓦島,Ulva,
米哈伊洛夫島,Mikhaylov Island,
阿尤島,Pulau Ayu,
科倫賽島,Colonsay,
羅斯福島,Roosevelt Island,
森德尔斯岛,Saunders Island,
胡阿希內島,Huahine,
可居岛,Gageodo,
薩維奇島,Savage Island,
帕拜島,Pabay,
方加陶法环礁,Fangataufa,
斯卡爾佩島,"Scalpay, Inner Hebrides",
約翰島,Iony Island,
谷關島,Guguan,
隆戈島,Longay,
洛夫島,Loaf Island,
基拉戈島,Key Largo,
歐威希,Aughinish,
凡島 (小貝爾特海峽),Fænø,
南安達曼島,South Andaman Island,
大特克島,Grand Turk Island,
加費魯特島,Gaferut,
延斯蒙克島,Jens Munk Island,
沃爾克島,Walker's Cay,
烏卡拉島,Ukara Island,
南雙子島,South Twin Island,
格拉維納島,Gravina Island,
塔倫賽島,Taransay,
納亞烏島,Nayau,
普拉穆卡島,Pramuka,
皇家島,île Royale,
瓦克塞島,Vacsay,
波徹島,Porcher Island,
舍德旺島,Shadwan,
瓜哈瓦島,Cayo Guajaba,
尼亞斯島,Nias,
塔吉達克島,Tugidak Island,
吻岛,Ven,
貝里琉州,Peleliu,
尼奧島,Nyord,
法拉洛普島,Falalop,
南羅納島,South Rona,
安蒂普薩拉島,Antipsara,
安蒂米洛斯島,Antimilos,
淡路島,Awaji Island,
舞衣島,Muuido,
大阜島,Daebudo,
科伊爾島,Q1500764,
高岛,Kao,
聖托馬斯島,St. Thomas Island,
威艾島,"Wiay, Skye",
加利亞諾島,Galiano Island,
圖勒島,Thule Island,
奧羅盧克島,Oroluk Island,
帕佩島,Papey,
沃凱奧島,Vokeo,
托托亞島,Totoya,
拜杜科夫島,Baydukov Island,
格利姆斯霍爾姆島,Glims Holm,
恩古納島,Nguna,
車臣島,Chechen Island,
傑納斯島,Janus Island,
卡爾夫島,Calve Island,
哈斯韋爾島,Haswell Island,
拉塞爾島,Russell Island,
拜厄姆马丁岛,Byam Martin Island,
奥特岛,Otter Island,
穆克島,Muck,
利尻島,Rishiri Island,
济州,Jeju Volcanic Island and Lava Tubes,
泰里島,Tiree,
馬雷蒂莫島,Marettimo,
馬卡爾島,Makar Island,
长兴岛,Changxing Island,
卡揚埃爾島,Q1517217,
托魯普島,Q1527786,
博雷島,"Boreray, North Uist",
希格斯島,"Higgs' Island, Bermuda",
吉雷松島,Giresun Island,
莫諾島,Mono Island,
伊尼亞卡島,Inhaca,
特雷莎島,Tarāsa Dwīp,
莫托瓦島,Motu Oa,
聖伊格納斯島,St Ignace Island,
基輔水公園,Hidropark,
卡尼高島,Canigao Island,
亨德里克島,Hendrik Island,
伊塞島,Isay,
大嶼山,Lantau Island,
實尾島,Silmi-do,
萨利纳岛,Salina,
帕順帕漢島,Pasumpahan,
阿内加达岛,Anegada,
努姆島,Mios Num,
勒尼島,Pulau Reni,
錫爾島,Q1489948,
瑙納島,Q1506632,
科堡島,Q1527758,
索洛維約夫島,Q1528180,
喬治島,George Island,
卡徹爾島,Katchall Island,
列斯科島,Riesco Island,
敏莪里島,Mangole Island,
姆凡加諾島,Mfangano Island,
班島 (洛丘什),Eilean Bàn,
里格島,Eilean Rìgh,
吉格哈島,Gighay,
哈斯科賽島,Hascosay,
羅內島,Ronay,
隆加島,"Lunga, Treshnish Isles",
加林德斯島,Galindez Island,
孔多斯特羅夫島,Q4230532,
耶拉金島,Yelagin Island,
馬卡姆島,Markham Island,
布羅克島,Brock Island,
星期四岛,Thursday Island,
卡林诺斯岛,Kalymnos,
塔瓦塔島,Tahuata,
安厄里亞島,Andørja,
地理學會島,Geographical Society Island,
斯基亞索斯島,Skiathos,
塞德羅斯島,Cedros Island,
拜克曼島,Bikeman Island,
蘭巴島,Lamba,
科涅韋茨島,Konevets,
裸島,Goli otok,
菲茨羅伊島,Fitzroy Island,
科伊翁薩里島,Q4227202,
卡卡班島,Kakaban,
实马高岛,Pulau Semakau,
弗斯半島,Furse Peninsula,
索布拉爾半島,Sobral Peninsula,
賈雷爾加奇島,Dzharylgach,
巴林島,Bahrain Island,
小科倫賽島,Little Colonsay,
泰格島,Eilean Tigh,
馬德雷德迪奧斯島,Madre de Dios Island,
亞克連島,Jakljan,
聖皮耶島 (聖皮耶與密克隆群島),Saint Pierre Island,
劉伯海爾德島,Eilean Liubhaird,
恩塞島 (外赫布里底群島),"Ensay, Outer Hebrides",
弗洛代格莫爾島,Flodaigh Mòr,
南哈夫拉島,South Havra,
小坎布雷島,Little Cumbrae,
福瓦法圖,Fuafatu,
科菲奧島,Kofiau,
安德森島,Andersson Island,
克魯佐夫島,Kruzof Island,
維卡爾斯島,Vicars Island,
布斯島,Booth Island,
安加爾,Angaur,
奇洛埃岛,Chiloé Island,
奧格洛達克島,Oglodak Island,
巴爾島,Barsø,
梅加尼西島,Meganisi,
沙面岛,Shamian,
科隆班加拉島,Kolombangara,
隆格島,Île Longue (Kerguelen Islands),
弗萊徹島,Fletcher Island,
赫達塞島,Hildasay,
南阿巴科區,South Abaco,
馬克林托卡島,MacKlintok Island,
帕盧厄島,Palu'e,
弗洛代格島,Flodaigh,
埃利奧特島,Elliott Key,
帕貝島,"Pabbay, Barra Isles",
法納戈里亞島,Phanagoria Island,
特里尼蒂島,"Trinity Island, Willis Islands",
雷諾島,Renaud Island,
南沃爾斯島,South Walls,
阿嘉島,Aka Island,
西夸伊島,Sikuai,
橫當島,Yokoate-jima,
安島,Andøya,
迪安島,Dean Island,
濤島,Ko Tao,
開曼布拉克,Cayman Brac,
帕泰島,Pate Island,
沃爾賽島,Whalsay,
阿格基斯特里島,Agistri,
威艾島,Wiay,
布留斯島,Bruce Island,
薩德爾島,Saddle Island,
中岩礁,Middle Rocks,
布魯斯涅夫島,Brusneva Island,
奧爾達尼島,Oldany Island,
扎西岛,Zhaxi Island,
阿拉塞納島,Aracena Island,
竹生島,Chikubu Island,
通岛,Koh Tang,
杜布莫爾島,Eilean Dubh Mòr,
塔內拉莫爾島,Tanera Mòr,
柯基博斯特島,Kirkibost,
聖島,"Holy Isle, Firth of Clyde",
瓦西尼島,Wasini Island,
貢納島,Gunna,
斯洛萬斯基島,Slovanský ostrov,
豪特島,île Haute,
阿納托姆島,Anatom,
威爾士島,Wales Island,
卡加拉斯卡島,Kagalaska Island,
大達夫尼島,Daphne Major,
喬治地島,Zemlya Georga,
克羅斯島,Keros,
富图纳岛,Futuna Island,
薩卡菲索拉島,Sacca Fisola,
安蒂科斯蒂島,Anticosti Island,
林加島,Linga,
梅拉德湖島,Maamendhoo,
坎帕納島,Campana Island,
小別吉切夫島,Maliy Begichev Island,
亨達島,Hunda,
戈梅特拉島,Gometra,
班士敦島,Barnston Island,
普爾夸帕島,Pourquoi Pas Island,
斯圖萊島,Stuley,
克萊恩島 (華盛頓州),Crane Island,
聖路易斯島,São Luís Island,
孟买七岛,Bombays sju öar,
埃萊南亞斯蓋希島,Eileanan Iasgaich,
弗亞拉奇島,Fiaraidh,
內尼島,Neny Island,
塞布庫島,Sebuku,
安馬沙利克島,Ammassalik Island,
企業島,Enterprise Island,
埃格島,Eigg,
土布艾群岛,Tubuai,
格朗德特尔岛,Grande-Terre,
沃坎島,Tanahbesar,
德拉卡島,DeLaca Island,
安特環礁,Ant Atoll,
笔架山 (锦州),Bijia Mountain,
富納杜 (沙維亞尼環礁),Funadhoo,
曼特希,Mantsinsaari Island,
阿斯托拉島,Astola Island,
弗林德斯島,Flinders Island,
海心沙,Haixinsha Island,
特馬坦吉環礁,Tematangi,
蒙塔古島,Montague Island,
布勒厄島,Q2659873,
什克爾達島,Škrda,
南森島,Nansena Island,
拉隆西耶爾島,La Ronciere Island,
波利略島,Polillo,
米爾島,Mill Island,
阿瑟島,Arthur Island,
薩利姆島,Salm Island,
謝爾曼島,Sherman Island,
江仁屋離島,Eniyabanare Island,
博克辛島,Boxing Island,
鮑勒岩,Bowler Rocks,
布魯拉島,Bruray,
瓦里島,Wari,
卡索斯島,Kasos,
塔內拉比格島,Tanera Beag,
阿尼瓦島,Aniwa Island,
甘茂島,Kisseraing Island,
瑟斯顿岛,Thurston Island,
索拉爾特島,Solarte Island,
大伊納瓜島,Q3115958,
格蘭德特雷島,Grande-Terre,
錫福斯島,Seaforth Island,
蓋爾比島,Gharbi,
埃奧薩島,Eorsa,
