label,cityLabel,city
矢野顕子,Akiko Yano,http://www.wikidata.org/entity/Q107424
珍妮·摩露,Jeanne Moreau,http://www.wikidata.org/entity/Q106099
瑞凡·費尼克斯,River Phoenix,http://www.wikidata.org/entity/Q106514
维兹·卡利法,Wiz Khalifa,http://www.wikidata.org/entity/Q117139
莱斯特·杨,Lester Young,http://www.wikidata.org/entity/Q110714
莎莉·麥克琳,Shirley MacLaine,http://www.wikidata.org/entity/Q95026
盧西奧·達拉,Lucio Dalla,http://www.wikidata.org/entity/Q167546
罗季翁·康斯坦丁诺维奇·谢德林,Rodion Shchedrin,http://www.wikidata.org/entity/Q165706
羅伯·派汀森,Robert Pattinson,http://www.wikidata.org/entity/Q36767
查利·帕克,Charlie Parker,http://www.wikidata.org/entity/Q103767
吉米·佩奇,Jimmy Page,http://www.wikidata.org/entity/Q165467
安德烈斯·布拉尼,Andreas Bourani,http://www.wikidata.org/entity/Q106071
安娜蘇菲亞·羅伯,AnnaSophia Robb,http://www.wikidata.org/entity/Q105695
尤·伯連納,Yul Brynner,http://www.wikidata.org/entity/Q102813
拉尔斯·乌尔里希,Lars Ulrich,http://www.wikidata.org/entity/Q106193
玛丽亚·冯·崔普,Maria von Trapp,http://www.wikidata.org/entity/Q93624
艾米爾·庫斯杜力卡,Emir Kusturica,http://www.wikidata.org/entity/Q94882
让-米歇尔·雅尔,Jean-Michel Jarre,http://www.wikidata.org/entity/Q104326
賀比·漢考克,Herbie Hancock,http://www.wikidata.org/entity/Q105875
克里斯蒂安·雷德尔,Christian Redl,http://www.wikidata.org/entity/Q103197
克里斯·安吉尔,Criss Angel,http://www.wikidata.org/entity/Q131685
傑森·奧蘭奇,Jason Orange,http://www.wikidata.org/entity/Q130547
凡妮莎·哈金斯,Vanessa Hudgens,http://www.wikidata.org/entity/Q123174
奥齐·奥斯本,Ozzy Osbourne,http://www.wikidata.org/entity/Q133151
艾拉妮絲·莫莉塞特,Alanis Morissette,http://www.wikidata.org/entity/Q130742
赫尔曼·达努泽,Hermann Danuser,http://www.wikidata.org/entity/Q125095
金格·贝克,Ginger Baker,http://www.wikidata.org/entity/Q122232
休·傑克曼,Hugh Jackman,http://www.wikidata.org/entity/Q129591
巴錫伯爵,Count Basie,http://www.wikidata.org/entity/Q107008
希拉里·达夫,Hilary Duff,http://www.wikidata.org/entity/Q122020
米克·贾格尔,Mick Jagger,http://www.wikidata.org/entity/Q128121
艾爾·喬遜,Al Jolson,http://www.wikidata.org/entity/Q128532
羅素·高爾,Russell Crowe,http://www.wikidata.org/entity/Q129817
蓮納·荷恩,Lena Horne,http://www.wikidata.org/entity/Q112307
窦唯,Dou Wei,http://www.wikidata.org/entity/Q64814
愛麗絲·赫茨索默,Alice Herz-Sommer,http://www.wikidata.org/entity/Q63556
布萊德·藍佛,Brad Renfro,http://www.wikidata.org/entity/Q152767
拉法埃尔·库贝里克,Rafael Kubelík,http://www.wikidata.org/entity/Q158017
西蒙·拉特尔,Simon Rattle,http://www.wikidata.org/entity/Q157814
阿尔伯特·洛尔青,Albert Lortzing,http://www.wikidata.org/entity/Q154203
阿尔伯特亲王,"Albert, Prince Consort",http://www.wikidata.org/entity/Q152245
盖瑞·摩尔,Gary Moore,http://www.wikidata.org/entity/Q185147
戴夫·莫瑞,Dave Murray,http://www.wikidata.org/entity/Q210159
威廉·伯德,William Byrd,http://www.wikidata.org/entity/Q208375
布萊恩·費里,Bryan Ferry,http://www.wikidata.org/entity/Q216179
羅賓·吉布,Robin Gibb,http://www.wikidata.org/entity/Q188482
勞倫·班尼特,Lauren Bennett,http://www.wikidata.org/entity/Q168486
夏尔·古诺,Charles Gounod,http://www.wikidata.org/entity/Q180278
布蘭達·宋,Brenda Song,http://www.wikidata.org/entity/Q180011
彼得·漢米爾,Peter Hammill,http://www.wikidata.org/entity/Q163063
潔西卡·辛普森,Jessica Simpson,http://www.wikidata.org/entity/Q168992
喬·沙翠亞尼,Joe Satriani,http://www.wikidata.org/entity/Q194287
雷文·西蒙尼,Raven-Symoné,http://www.wikidata.org/entity/Q188648
寇特妮·洛芙,Courtney Love,http://www.wikidata.org/entity/Q222071
菲利普·菲利普斯,Phillip Phillips,http://www.wikidata.org/entity/Q219519
凱西·史考柏,Cassie Scerbo,http://www.wikidata.org/entity/Q162035
基思·理查兹,Keith Richards,http://www.wikidata.org/entity/Q189599
安东尼奥·斯特拉迪瓦里,Antonio Stradivari,http://www.wikidata.org/entity/Q182011
多莉·艾莫絲,Tori Amos,http://www.wikidata.org/entity/Q193744
瑪麗蓮·曼森,Marilyn Manson,http://www.wikidata.org/entity/Q186327
瑞恩·高斯林,Ryan Gosling,http://www.wikidata.org/entity/Q193815
蘇菲·孟克,Sophie Monk,http://www.wikidata.org/entity/Q189132
贝蒂·米勒,Bette Midler,http://www.wikidata.org/entity/Q190631
諾爾·蓋勒格,Noel Gallagher,http://www.wikidata.org/entity/Q193459
艾德里安·史密斯,Adrian Smith,http://www.wikidata.org/entity/Q212070
安迪·威廉斯,Andy Williams,http://www.wikidata.org/entity/Q214548
克利夫·伯顿,Cliff Burton,http://www.wikidata.org/entity/Q188973
哈波·李,Harper Lee,http://www.wikidata.org/entity/Q182658
希丹·彭尼蒂亞,Hayden Panettiere,http://www.wikidata.org/entity/Q171571
戴夫·马斯泰恩,Dave Mustaine,http://www.wikidata.org/entity/Q187165
聲名狼藉先生,The Notorious B.I.G.,http://www.wikidata.org/entity/Q179157
亞倫派森,Alan Parsons,http://www.wikidata.org/entity/Q212089
傑洛德·威,Gerard Way,http://www.wikidata.org/entity/Q204132
保羅·安卡,Paul Anka,http://www.wikidata.org/entity/Q216563
加斯·布鲁克斯,Garth Brooks,http://www.wikidata.org/entity/Q216288
大衛·奧登·史帝爾斯,David Ogden Stiers,http://www.wikidata.org/entity/Q202449
雪莉·柯爾,Cheryl Cole,http://www.wikidata.org/entity/Q212772
霍爾先生,M. Ward,http://www.wikidata.org/entity/Q201514
陈美,Vanessa-Mae,http://www.wikidata.org/entity/Q215076
鲁道夫·塞尔金,Rudolf Serkin,http://www.wikidata.org/entity/Q213545
保罗·艾伦,Paul Allen,http://www.wikidata.org/entity/Q162005
拉里·巴格比,Larry Bagby,http://www.wikidata.org/entity/Q202066
基利安·墨菲,Cillian Murphy,http://www.wikidata.org/entity/Q202589
塞利姆三世,Selim III,http://www.wikidata.org/entity/Q199633
安德烈斯·塞戈维亚,Andrés Segovia,http://www.wikidata.org/entity/Q192529
法兰基·纳克鲁斯,Frankie Knuckles,http://www.wikidata.org/entity/Q205322
瑪哈莉雅·傑克森,Mahalia Jackson,http://www.wikidata.org/entity/Q206466
Mario,Mario,http://www.wikidata.org/entity/Q177131
亞當·列維,Adam Levine,http://www.wikidata.org/entity/Q219631
佛罗·里达,Flo Rida,http://www.wikidata.org/entity/Q213538
傑森·紐斯特德,Jason Newsted,http://www.wikidata.org/entity/Q221546
凱文·強納斯,Kevin Jonas,http://www.wikidata.org/entity/Q210172
德里克·惠布利,Deryck Whibley,http://www.wikidata.org/entity/Q216913
科尼·弗朗西斯,Connie Francis,http://www.wikidata.org/entity/Q216341
蘿倫希爾,Lauryn Hill,http://www.wikidata.org/entity/Q214226
連恩·蓋勒格,Liam Gallagher,http://www.wikidata.org/entity/Q216708
黛比·哈里,Debbie Harry,http://www.wikidata.org/entity/Q215026
埃米·李,Amy Lee,http://www.wikidata.org/entity/Q172632
弗朗西斯科·馬德羅,Francisco I. Madero,http://www.wikidata.org/entity/Q216766
雪瑞兒·可洛,Sheryl Crow,http://www.wikidata.org/entity/Q200586
伊恩·柯蒂斯,Ian Curtis,http://www.wikidata.org/entity/Q207867
利維·維谷斯基,Lev Vygotski,http://www.wikidata.org/entity/Q180819
泰萊·麥遜,Taylor Mamson,http://www.wikidata.org/entity/Q193509
杰瑞·李·刘易斯,Jerry Lee Lewis,http://www.wikidata.org/entity/Q202729
