label,cityLabel,countryLabel
星际争霸II：虚空之遗,StarCraft II: Legacy of the Void,
羅馬II：全軍破敵,Total War: Rome II,
WorldForge,WorldForge,
文明之權傾天下,Civilization: Call to Power,
東方永夜抄 ～ Imperishable Night.,Imperishable Night,
東方風神錄 ～ Mountain of Faith.,Mountain of Faith,
東方花映塚 ～ Phantasmagoria of Flower View.,Phantasmagoria of Flower View,
碧血狂殺：鬼怪夢魘包,Undead Nightmare,
超級瑪利歐3D樂園,Super Mario 3D Land,
上古卷軸Online,The Elder Scrolls Online,
导弹指挥官,Missile Command,
乓,Pong,
Sibelius,Sibelius,
压缩空间,Crush,
魔法少女小圓,Puella Magi Madoka Magica,
惡魔城,Castlevania,
前线任务,Front Line,
終極動員令 (1995年遊戲),Command & Conquer,
SciTE,SciTE,
数和,Kakuro,
決勝時刻2,Call of Duty 2,
浩劫殺陣：車諾比之影,S.T.A.L.K.E.R.: Shadow of Chernobyl,
超級瑪利歐64,Super Mario 64,
塞尔达传说 时光之笛 3D,The Legend of Zelda: Ocarina of Time 3D,
战地：叛逆连队,Battlefield: Bad Company,
莎木,Shenmue,
超級瑪利歐GB,Super Mario Land,
古惑狼：皮质的愤怒,Crash Bandicoot: The Wrath of Cortex,
最终幻想XIV,Final Fantasy XIV,
薩爾達傳說 大地汽笛,The Legend of Zelda: Spirit Tracks,
以撒的结合,The Binding of Isaac,
杀手2：沉默刺客,Hitman 2: Silent Assassin,
槍彈辯駁 希望學園與絕望高中生,Danganronpa: Trigger Happy Havoc,
聯合警戒Online,War Rock,
Angry birds space,Angry Birds Space,
暗云编年史,Dark Chronicle,
貓捉老鼠,Mappy,
重力异想世界,Gravity Rush,
黑暗帝國,Dark Reign: The Future of War,
一騎當千,Battle Vixens,
幻想傳奇,Tales of Phantasia,
耀西岛DS,Yoshi's Island DS,
遺跡傳奇,Tales of Legendia,
鐵拳 X 快打旋風,Tekken X Street Fighter,
最终幻想VII,Final Fantasy VII,
Black mesa,Black Mesa,
CKEditor,CKEditor,
