label,cityLabel,countryLabel
瑞斯號武裝運輸艦,USS Griggs,United States of America
艾多拉多號兩棲指揮艦,USS Eldorado (AGC-11),United States of America
蓋斯科內德號武裝運輸艦,USS Gasconade,United States of America
貝羅號武裝運輸艦,USS Barrow,United States of America
貝里安號武裝運輸艦,USS Berrien,United States of America
迦蘭號武裝運輸艦,USS Garrard,United States of America
麥克安德魯號運兵艦,USAT J. W. McAndrew,United States of America
麥考利號武裝運輸艦,USS McCawley (APA-4),United States of America
班納號武裝運輸艦,USS Banner,United States of America
德意志国铁路05型蒸汽机车,DRG Class 05,Germany
德意志国铁路05型蒸汽机车,DRG Class 05,Nazi Germany
Ju 52運輸機,Junkers Ju 52,Germany
容克斯 F.13,Junkers F.13,Germany
威廉斯FW14B,Williams FW14,United Kingdom
康斯塔克號船塢登陸艦 (LSD-19),USS Comstock,United States of America
莫尼特號蒸汽砲艦,USS Monitor,United States of America
美國號遊輪,SS United States,United States of America
哥倫布號,USS Columbia,United States of America
利茲頓號武裝運輸艦,USS Leedstown,United States of America
諾克斯號武裝運輸艦,USS Knox,United States of America
鰤魚號(SS-522),USS Amberjack,United States of America
R-9 Desna,R-9 Desna,Soviet Union
自由企業先驅號渡輪沉沒事件,MS Herald of Free Enterprise,Belgium
拜菲爾德號武裝運輸艦,USS Bayfield,United States of America
狄克斯莫德,Dixmude,Italy
凱托克廷號兩棲指揮艦,USS Catoctin (AGC-5),United States of America
卡佛特號武裝運輸艦,USS Calvert,United States of America
卡拉威號武裝運輸艦,USS Callaway,United States of America
奧德連號武裝運輸艦,USS Audrain,United States of America
孟圖爾號武裝運輸艦,USS Montour,United States of America
巴恩斯特波號武裝運輸艦,USS Barnstable,United States of America
新月城號武裝運輸艦,USS Crescent City,United States of America
斐德利克·方斯頓號武裝運輸艦,USS Frederick Funston,United States of America
杜契斯號武裝運輸艦,USS Dutchess,United States of America
玻利瓦號武裝運輸艦,USS Bolivar,United States of America
費爾摩號武裝運輸艦,USS Fillmore,United States of America
齊爾頓號武裝運輸艦,USS Chilton,United States of America
德国铁路03型蒸汽机车,DRG Class 03,Germany
德国铁路03型蒸汽机车,DRG Class 03,West Germany
布魯勒號武裝運輸艦,USS Brule,United States of America
德国铁路03型蒸汽机车,DRG Class 03,Weimar Republic
德国铁路03型蒸汽机车,DRG Class 03,East Germany
克拉瑞頓號武裝運輸艦,USS Clarendon,United States of America
古德修號武裝運輸艦,USS Goodhue,United States of America
埃平森林號船塢登陸艦,USS Epping Forest,United States of America
埃斯特斯號兩棲指揮艦,USS Estes (AGC-12),United States of America
安孔號,USS Ancon (AGC-4),United States of America
布拉登號武裝運輸艦,USS Bladen,United States of America
朵芬號武裝運輸艦,USS Dauphin,United States of America
格蘭迪號武裝運輸艦,USS Grundy,United States of America
殖民號船塢登陸艦,USS Colonial,United States of America
海伍德號武裝運輸艦,USS Heywood (APA-6),United States of America
艾普林號武裝運輸艦,USS Appling,United States of America
艾爾摩號武裝運輸艦,USS Elmore,United States of America
藍嶺號兩棲指揮艦 (AGC-2),USS Blue Ridge (AGC-2),United States of America
貝克斯特號武裝運輸艦,USS Baxter,United States of America
貝爾格羅夫號船塢登陸艦,USS Belle Grove,United States of America
賽西爾號武裝運輸艦,USS Cecil,United States of America
阿帕拉契號兩棲指揮艦,USS Appalachian (AGC-1),United States of America
里昂號武裝運輸艦,USS Leon,United States of America
騎兵號武裝運輸艦,USS Cavalier,United States of America
德国铁路03型蒸汽机车,DRG Class 03,Nazi Germany
安濟奧號護航航空母艦,USS Anzio,United States of America
橡樹丘號船塢登陸艦 (LSD-7),USS Oak Hill,United States of America
陆地卫星1号,Landsat 1,United States of America
一号航空母舰,German aircraft carrier I,German Empire
大地短程彈道導彈,Prithvi,India
克朗代克號蒸汽船,SS Klondike,Canada
亞岱爾號武裝運輸艦,USS Adair,United States of America
亞珥潘特號武裝運輸艦,USS Alpine,United States of America
亨利·T·艾倫號武裝運輸艦,USS Henry T. Allen,United States of America
佛雷蘭號武裝運輸艦,USS Feland,United States of America
克里添頓號武裝運輸艦,USS Crittenden,United States of America
勇敢號掃雷艦 (AM-87),USS Daring,United States of America
卡特瑞號武裝運輸艦,USS Carteret,United States of America
卡薩格蘭德號船塢登陸艦,USS Casa Grande,United States of America
卡斯特號武裝運輸艦,USS Custer,United States of America
卡爾曼號武裝運輸艦,USS Cullman,United States of America
喬治·克萊莫號武裝運輸艦,USS George Clymer,United States of America
基昆灣號航空母艦,USS Kitkun Bay,United States of America
巴奈特號武裝運輸艦,USS Barnett (APA-5),United States of America
愛德華·拉特里奇號武裝運輸艦,USS Edward Rutledge,United States of America
方肖灣號航空母艦,USS Fanshaw Bay,United States of America
杜恩號兩棲指揮艦,USCGC Duane,United States of America
比斯開號兩棲指揮艦,USS Biscayne,United States of America
歌珊號武裝運輸艦,USS Goshen,United States of America
艾許蘭號船塢登陸艦 (LSD-1),USS Ashland,United States of America
道森號武裝運輸艦,USS Dawson,United States of America
門羅維亞號武裝運輸艦,USS Monrovia,United States of America
韓特·利吉特號武裝運輸艦,USS Hunter Liggett,United States of America
珍寶王國,Jumbo Kingdom,People's Republic of China
龐巴迪雙層客車箱,Bombardier BiLevel Coach,Canada
向日葵9號,Himawari 9,Japan
潛艦部隊圖書館暨博物館,Submarine Force Library and Museum,United States of America
運動一號,Stockton and Darlington Railway No. 1 Locomotion,United Kingdom
亞瑟·密德頓號武裝運輸艦,USS Arthur Middleton,United States of America
佛格斯號武裝運輸艦,USS Fergus,United States of America
克雷博內號武裝運輸艦,USS Cleburne,United States of America
克蘭蕭號武裝運輸艦,USS Crenshaw,United States of America
卡比多號船塢登陸艦,USS Cabildo,United States of America
卡萊爾號武裝運輸艦,USS Carlisle,United States of America
南十字座號運輸艦,USS Crux,United States of America
吉利安號武裝運輸艦,USS Gilliam,United States of America
卡特邁山號補給艦,USS Mount Katmai,United States of America
哈里斯號武裝運輸艦,USS Harris (APA-2),United States of America
富勒號武裝運輸艦,USS Fuller (APA-7),United States of America
