label,cityLabel,countryLabel
夏赫列斯坦桥,Shahrestan bridge,Iran
老桥 (海德堡),Old Bridge,Germany
塞切尼鏈橋,Chain Bridge,Hungary
新光大桥,Xinguang Bridge,People's Republic of China
格但斯克橋,Gdański Bridge,Poland
帕圖洛橋,Pattullo Bridge,Canada
万州长江二桥,Second Wanxian Bridge,People's Republic of China
數學橋,Mathematical Bridge,United Kingdom
特威克納姆橋,Twickenham Bridge,United Kingdom
尼亚加拉瀑布吊桥,Niagara Falls Suspension Bridge,United States of America
哈巴羅夫斯克大橋,Khabarovsk Bridge,Russia
虎门大桥,Humen Pearl River Bridge,People's Republic of China
里阿爾托橋,Rialto Bridge,Italy
小商桥,Q1754339,People's Republic of China
斯卡利杰罗桥,Castelvecchio Bridge,Italy
蘭貝斯橋,Lambeth Bridge,United Kingdom
乳房桥,Ponte delle Tette,Italy
解放桥,Ponte della Libertà,Italy
布魯西奧螺旋鐵路橋,Brusio spiral viaduct,Switzerland
霍本高架橋,Holborn Viaduct,United Kingdom
圣贝内泽桥,Pont Saint-Bénezet,France
學院橋,Ponte dell'Accademia,Italy
老美茵桥,Old Main Bridge,Germany
穆罕默德·帕夏·索科洛维奇桥,Mehmed Paša Sokolović Bridge,Bosnia and Herzegovina
動物園橋,Djurgårdsbron,Sweden
日本橋,Nihonbashi,Japan
五家寨铁路桥,Faux Namti Bridge,People's Republic of China
加拉塔大橋,Galata Bridge,Turkey
塔馬橋,Tamar Bridge,United Kingdom
新桥,Puente Nuevo,Spain
此花大桥,Konohana Bridge,Japan
威卜瓊·山得達文西專案,Vebjørn Sand Da Vinci Project,Norway
西陵长江大桥,Xiling Bridge,People's Republic of China
潘切沃大橋,Pančevo Bridge,Serbia
圣米歇尔桥,pont Saint-Michel,France
漢普登橋,Hampden Bridge,Australia
來島海峽大橋,Kurushima-Kaikyō Bridge,Japan
万州长江大桥,Wanxian Bridge,People's Republic of China
裴多菲桥,Petőfi Bridge,Hungary
矮寨大桥,Aizhai Bridge,People's Republic of China
茶桥,Viaduto do Chá,Brazil
維多利亞橋 (蒙特婁),Victoria Bridge,Canada
落脚河大桥,Luojiao River Bridge,People's Republic of China
鱼嘴两江大桥,Yuzui Yangtze River Bridge,People's Republic of China
和平橋,Peace Bridge,Canada
皇家邊境大橋,Royal Border Bridge,United Kingdom
若戶大橋,Wakato Bridge,Japan
基尤橋,Kew Bridge,United Kingdom
和平橋,Peace Bridge,United States of America
七哩桥,Seven Mile Bridge,United States of America
里约－尼泰罗伊大桥,Rio–Niterói Bridge,Brazil
普利斯塔夫尼橋,Prístavný most,Slovakia
毓秀桥,Q18654104,People's Republic of China
胡达费林桥,Khodaafarin Bridges,Azerbaijan
岜团桥,Q811043,People's Republic of China
弗朗茨·約瑟夫橋,Franz Joseph Bridge,Czech Republic
新桥,"Pont Neuf, Toulouse",France
外白渡桥,Waibaidu Bridge,People's Republic of China
庞恰特雷恩湖堤道,Lake Pontchartrain Causeway,United States of America
聖馬提奧-海沃德大橋,San Mateo–Hayward Bridge,United States of America
泰州长江大桥,Taizhou Bridge,People's Republic of China
阿貝楚柯橋,Abetxuko Bridge,Spain
宫廷桥,Palace Bridge,Russia
玉带桥,Q18228440,People's Republic of China
杜奇科夫桥,Tuchkov Bridge,Russia
阿蘇大橋,Aso Bridge,Japan
綾羅橋,Rungra Bridge,North Korea
南溪长江大桥,Nanxi Bridge,People's Republic of China
马鞍山长江大桥,Ma'anshan Bridge,People's Republic of China
巴爾的摩與俄亥俄鐵路的波多馬克河橋,B & O Railroad Potomac River Crossing,United States of America
曼谷大橋,Krungthep Bridge,Thailand
佩雅托桥,Ponte Pietra,Italy
桥上桥,Q18654010,People's Republic of China
紫阳桥,Q18657883,People's Republic of China
普拉斯基大橋,Pulaski Bridge,United States of America
安平桥,Anping Bridge,People's Republic of China
赵州桥,Zhaozhou Bridge,People's Republic of China
龐特卡薩魯岧水道,Pontcysyllte Aqueduct,United Kingdom
勝鬨橋,Kachidoki Bridge,Japan
青草背长江大桥,Q16510438,People's Republic of China
I-5斯卡吉特河大橋倒塌事故,I-5 Skagit River Bridge collapse,United States of America
切斯特大桥,Chester Bridge,United States of America
阿帕德橋,Árpád Bridge,Hungary
阿卡迪亞橋,Arkadiko Bridge,Greece
武汉长江大桥,Wuhan Yangtze River Bridge,People's Republic of China
切河大桥,Cut River Bridge,United States of America
万年桥,Q18651218,People's Republic of China
德比利行人桥,Passerelle Debilly,France
圣三一桥,Trinity Bridge,Russia
长虹桥,Q17498505,People's Republic of China
斯普洛耶桥,Spreuer Bridge,Switzerland
罗马桥,Roman Bridge,Germany
卡貝爾橋,Kapellbrücke,Switzerland
武汉鹦鹉洲长江大桥,Yingwuzhou Bridge,People's Republic of China
圣母领报桥,Blagoveshchensky Bridge,Russia
绿桥,Green Bridge,Russia
BP步行桥,BP Pedestrian Bridge,United States of America
錦帶橋,Kintai Bridge,Japan
瘦橋,Magere Brug,Netherlands
阿道夫橋,Adolphe Bridge,Luxembourg
交易所桥,Exchange Bridge,Russia
萬世橋,Manseibashi,Japan
玉流橋,Ongryu Bridge,North Korea
伍德魯威爾遜大橋,Woodrow Wilson Bridge,United States of America
拉科奇橋,Rákóczi Bridge,Hungary
乌本桥,U Bein Bridge,Myanmar
克里斯汀瀑布桥,Christine Falls Bridge,United States of America
放生桥,Fangsheng Bridge,People's Republic of China
晴川桥,Qingchuan Bridge,People's Republic of China
荷蘭大橋,Hollandse Brug,Netherlands
万年桥 (新余),Q10865049,People's Republic of China
通津桥,Tongjin Bridge,People's Republic of China
九龙桥 (南京),Q10879662,People's Republic of China
原平普济桥,Q10911258,People's Republic of China
吴门桥,Q10919763,People's Republic of China
永宁桥,Q17010903,People's Republic of China
布蘭科橋,Branko's Bridge,Serbia
景忠桥,Q11090047,People's Republic of China
观音桥 (庐山),Q15913723,People's Republic of China
广惠桥,Guanghui Bridge,People's Republic of China
仙桂桥,Q10884299,People's Republic of China
罗萨莉娅铁路桥,Rosalia Railroad Bridge,United States of America
龜崙嶺鐵道橋遺構,Q11181998,Taiwan
白沙大桥 (建德),Q15950870,People's Republic of China
花桥 (桂林),Q15924788,People's Republic of China
老桥,Old Bridge,Slovenia
洪济桥,Hongji Bridge,People's Republic of China
中尼友谊桥,Sino-Nepal Friendship Bridge,People's Republic of China
登瀛桥,Q16078427,People's Republic of China
龙源口桥,Q11181518,People's Republic of China
北门桥,Q10904069,People's Republic of China
卞桥,Q10909653,People's Republic of China
双龙桥,Q10912620,People's Republic of China
富安桥,Q10879242,People's Republic of China
玛格丽特桥,Margaret Bridge,Hungary
里士满桥,Richmond Bridge,Australia
宝珠桥,Q10949446,People's Republic of China
新河桥,Q11083132,People's Republic of China
永安桥 (龙岩),Q11131636,People's Republic of China
萨加莫尔大桥,Sagamore Bridge,United States of America
通福桥,Q15944010,People's Republic of China
帝国桥,Reichsbrücke,Austria
波司登长江大桥,Bosideng Bridge,People's Republic of China
七桥瓮,Q10864670,People's Republic of China
万宁桥,Q10864932,People's Republic of China
通济桥 (黟县),Q15953723,People's Republic of China
淮清桥,Q17038552,People's Republic of China
船岛桥,Skeppsholmsbron,Sweden
西蒙·波娃行人橋,Passerelle Simone-de-Beauvoir,France
太仓石拱桥,Q10940998,People's Republic of China
太平桥,Q10941385,People's Republic of China
寿元桥,Q10956904,People's Republic of China
鸣水桥,Q11174371,People's Republic of China
鹊华桥,Q11174632,People's Republic of China
便行桥,Q15920354,People's Republic of China
琉璃河大桥,Q15904021,People's Republic of China
蒲塘桥,Q15914972,People's Republic of China
葛镜桥,Q15950845,People's Republic of China
洛陽橋,Luoyang Bridge,People's Republic of China
惠济桥,Huiji Bridge (Pingyao),People's Republic of China
鐵橋,The Iron Bridge,United Kingdom
法赫德国王大桥,King Fahd Causeway,Saudi Arabia
德比尔哈克姆桥,pont de Bir-Hakeim,France
圣天使桥,Ponte Sant'Angelo,Italy
提比略桥,Ponte d'Augusto,Italy
盤浦大橋,Banpo Bridge,South Korea
愛德華王子高架橋,Prince Edward Viaduct,Canada
圣乔安桥,Ponte de São João,Portugal
北京特大桥,Beijing Grand Bridge,People's Republic of China
北盘江大桥,Beipanjiang River Railway Bridge,People's Republic of China
北支流大橋,North Arm Bridge,Canada
渭南渭河特大桥,Weinan Weihe Grand Bridge,People's Republic of China
半分橋,Ha'penny Bridge,Ireland
广九铁路石龙南桥,Q17309780,People's Republic of China
皮爾蒙特橋,Pyrmont Bridge,Australia
克雷默橋,Krämerbrücke,Germany
泖港大桥,Q11143773,People's Republic of China
塔胡恩空中走道,Tahune Airwalk,Australia
特雷瓦雷瓦橋,Te Rewa Rewa Bridge,New Zealand
大峽谷天空步道,Grand Canyon Skywalk,United States of America
厄韦尔河铁路桥,River Irwell Railway bridge,United Kingdom
圣老楞佐桥,Ponte San Lorenzo,Italy
菜園壩長江大橋,Caiyuanba Bridge,People's Republic of China
花园桥,Garden Bridge,United Kingdom
基里瑪橋,Guillemard Bridge,Malaysia
圣路易桥,Pont Saint-Louis,France
宝带桥,Precious Belt Bridge,People's Republic of China
重庆白沙沱长江大桥,Baishatuo Railway Bridge,People's Republic of China
叹息桥 (剑桥),Bridge of Sighs,United Kingdom
米爾維安大橋,Ponte Milvio,Italy
甘迺迪橋,Kennedy Bridge,Niger
老北橋,Old North Bridge,United States of America
瀝源橋,Lek Yuen Bridge,People's Republic of China
中朝友谊桥,Sino-Korean Friendship Bridge,People's Republic of China
富兰克林·德拉诺·罗斯福大桥,Franklin Delano Roosevelt Bridge,Canada
弗朗西斯堡-國際瀑布城國際大橋,Fort Frances – International Falls International Bridge,Canada
渝懷鐵路長壽長江大橋,Changshou Railway Bridge,People's Republic of China
富兰克林·德拉诺·罗斯福大桥,Franklin Delano Roosevelt Bridge,United States of America
弗朗西斯堡-國際瀑布城國際大橋,Fort Frances – International Falls International Bridge,United States of America
意大利桥,Italian Bridge,Russia
新河峽大橋,New River Gorge Bridge,United States of America
關西國際機場聯絡橋,Sky Gate Bridge R,Japan
和平桥,The Bridge of Peace,Georgia
甬舟高速公路,G9211 Ningbo–Zhoushan Expressway,People's Republic of China
道布勒橋,Pont au Double,France
國家橋,pont National,France
埃德蒙·佩特斯大橋,Edmund Pettus Bridge,United States of America
嘆息橋,Bridge of Sighs,Italy
鲁埃勒桥,Pont Rouelle,France
马斯伦尼卡大桥,Maslenica Bridge,Croatia
格勒纳勒桥,pont de Grenelle,France
卢日尼基铁路桥,Luzhniki Metro Bridge,Russia
法布里奇奥桥,Pons Fabricius,Italy
蒙塔格街隧道,Montague Street Tunnel,United States of America
朝天门长江大桥,Chaotianmen Bridge,People's Republic of China
相生橋,Aioi Bridge,Japan
泰恩橋,Tyne Bridge,United Kingdom
朱利安橋,Pont Julien,France
曼諾橋,Monnow Bridge,United Kingdom
漢江鐵橋,Hangang Railway Bridge,South Korea
安庆长江铁路大桥,Anqing Railway Bridge,People's Republic of China
卢浦大桥,Lupu Bridge,People's Republic of China
切斯提奥桥,Pons Cestius,Italy
利米拉桥,Bridge near Limyra,Turkey
拉丁橋,Latin Bridge,Bosnia and Herzegovina
艾菲尔桥,Q2055979,France
新鸭绿江大桥,New Yalu River Bridge,North Korea
新鸭绿江大桥,New Yalu River Bridge,People's Republic of China
老桥,Ponte Vecchio,Italy
維多利亞瀑布大橋,Victoria Falls Bridge,Zambia
天主圣三桥,Ponte Santa Trinita,Italy
阿尼奇科夫桥,Anichkov Bridge,Russia
巴西隆橋,Basilone Bridge,United States of America
莫斯塔尔古桥,Stari Most,Bosnia and Herzegovina
亚历山大三世桥,Pont Alexandre III,France
奥伯鲍姆桥,Oberbaum Bridge,Germany
圖門國境大橋,Tumen Border Bridge,North Korea
圖門國境大橋,Tumen Border Bridge,People's Republic of China
長惠國際大橋,Changbai–Hyesan International Bridge,North Korea
長惠國際大橋,Changbai–Hyesan International Bridge,People's Republic of China
