label,riverLabel,countryLabel
韋勒河,Veyle,France
哈查爾河,Jáchal River,Argentina
米尼亞河,Q3315036,Russia
索戈扎河,Sogozha River,Russia
蘇多斯季河,Sudost River,Russia
蘇多斯季河,Sudost River,Ukraine
什若德尼河,Skhodnya River,Russia
別列津納河,Western Berezina,Belarus
史堤金河,Stikine River,United States of America
沙普基納河,Q2593052,Russia
卡代伊河,Kadeï,Cameroon
棉兰老河,Mindanao River,Philippines
卡代伊河,Kadeï,Central African Republic
維爾維特河,Virvytė,Lithuania
阿盧米內河,Aluminé River,Argentina
韋卡爾河,Huécar,Spain
梧桐河,Ng Tung River,People's Republic of China
廷基索河,Tinkisso River,Guinea
曼杜比河,Mandovi River,India
奧里亞河,Oria,Spain
科莫河,Komo River,Equatorial Guinea
科莫河,Komo River,Gabon
穆雷米亞河,Q1857171,Russia
小基涅利河,Q2582690,Russia
斯沃利納河,Q2582941,Russia
斯沃利納河,Q2582941,Belarus
烏沙恰河,Q2583002,Belarus
格扎蒂河,Gzhat River,Russia
奧薩河,Ausa River,San Marino
奧薩河,Ausa River,Italy
伊斯拉奇河,Islach River,Belarus
伊通河,Yitong River,People's Republic of China
馬亞貝克河,Mayabeque River,Cuba
拉內爾瓦河,Ranelva,Norway
尤穆爾琴河,Q3154161,Russia
伊奇洛河,Ichilo River,Bolivia
大魯阿哈河,Great Ruaha River,Tanzania
聖胡安河,San Juan River,Colombia
波拉河,Pola River,Russia
納拉奇河,Narach River,Belarus
泰什河,Tech,France
奧克泰迪河,Ok Tedi River,Indonesia
波洛奇克河,Polochic River,Guatemala
塞尼亞河,Sénia River,Spain
奧克泰迪河,Ok Tedi River,Papua New Guinea
韋萊卡河,Veleka,Turkey
希什河,Shish River,Russia
莫戈利河,Q3318256,Russia
沃漢杜河,Võhandu River,Estonia
特爾馬河,Tyrma,Russia
瓜達萊溫河,Guadalevín,Spain
里布尼齊亞河,Q3325111,Moldova
韋萊卡河,Veleka,Bulgaria
伯比斯河,Berbice River,Guyana
聖地亞哥河,Q3087412,Ecuador
蘇裡摩希,Solimões,Brazil
黔江,Qianjiang River,People's Republic of China
伊恰河,Q2583660,Russia
塔古爾河,Tagul River,Russia
季扎夫卡河,Titovka River,Russia
赤塔河,Chita River,Russia
泰倫德河,Tärendö River,Sweden
蓬戈拉河,Pongola River,South Africa
佩爾霍河,Perhonjoki,Finland
伊南巴里河,Inambari River,Peru
拉拉河,Q2018122,Russia
艾尤瓦河,Q2030102,Russia
恰加河,Q2031267,Ukraine
佐洛托諾什卡河,Zolotonoshka River,Ukraine
馬塔加爾帕大河,Río Grande de Matagalpa,Nicaragua
拉瓦河,Lawa River,Liberia
拉瓦河,Lawa River,Guinea
沃尔基尔河,Wallkill River,United States of America
三途川,Sanzu River,Japan
比拉特河,Bilate River,Ethiopia
基輔卡河,Kiyevka River,Russia
錫拉拉河,Silala,Chile
錫拉拉河,Silala,Bolivia
托爾薩河,Torsa River,Bhutan
葉穆爾特拉河,Q3148018,Russia
阿肯色河索尔特支流,Salt Fork Arkansas River,United States of America
陶伊河,Q1608234,Russia
阿吉斯坦河,Dori River,Afghanistan
庫諾瓦特河,Q2341949,Russia
烏薩米河,Q2298197,Russia
丘雷什曼河,Chulyshman River,Russia
普柳薩河,Plyussa River,Russia
拉尼河,Lan River,Belarus
伊赫拉瓦河,Jihlava,Czech Republic
黎塞留河,Richelieu River,Canada
萬河,Vanån,Sweden
魯特河,Răut River,Moldova
切吉京河,Chegitun River,Russia
圖曼斯卡亞河,Tumanskaya River,Russia
特龍貝塔斯河,Trombetas,Brazil
黎塞留河,Richelieu River,United States of America
安德拉布河,Andarab,Afghanistan
穆索內河,Musone,Italy
潁江,Yeong River,South Korea
蘇戈伊河,Q2301488,Russia
大塔瓦河,Q2603632,Russia
巴甘河,Q2606905,Russia
伊帕里河,Ippari,Italy
凱里奧河,Kerio River,Kenya
大帕托姆河,Q2544163,Russia
米界河,Myitnge River,Myanmar
揚崔河,Yanchuy River,Russia
格尼茲納河,Hnizna,Ukraine
什科托夫卡河,Shkotovka River,Russia
猿猴河,Apies River,South Africa
斯米爾加河,Smilga River,Lithuania
庫雷尼戈爾河,Q2603648,Russia
霍謝達尤河,Q2603669,Russia
湯比格比河,Tombigbee River,United States of America
西利察河,Zapadnaya Litsa River,Russia
尤舒特河,Yushut River,Russia
托伊馬河,Toyma River,Russia
聖馬力諾河,San Marino River,San Marino
聖馬力諾河,San Marino River,Italy
錫莫河,Simojoki,Finland
阿克斯塔法河,Aghstafa River,Armenia
阿克斯塔法河,Aghstafa River,Azerbaijan
卡達達河,Kadada,Russia
科夫扎河,Kovzha River,Russia
卡雷斯河,Cares,Spain
波德切利埃河,Q2344541,Russia
玉龙喀什河,Yurungkax He,People's Republic of China
特魯比日河,Trubizh River,Ukraine
柳博謝耶夫卡河,Lyuboseyevka River,Russia
伊利索斯河,Ilisos,Greece
斯諾誇爾米河,Snoqualmie River,United States of America
薩莫拉河,Zamora River,Ecuador
巴爾蘇克河,Q2603653,Russia
斯利波里德河,Q1611544,Ukraine
岩溪,Rock Creek,United States of America
楠溪江,Nanxi Jiang,People's Republic of China
格蘭德河 (俄克拉何馬州),Grand River,United States of America
洛法河,Lofa River,Liberia
烏薩河,Usa River,Russia
洛法河,Lofa River,Guinea
赫洛拉斯河,Helorus,Italy
奧戈斯塔河,Ogosta,Bulgaria
大克孜勒河,Q2568448,Russia
赫伯特河,Herbert River (Northern Territory),Australia
南屯河,Nam Theun,Laos
列日河,Rezh River,Russia
索羅蒂河,Sorot River,Russia
爭江,Gianh River,Vietnam
耶察瓦河,Iecava River,Latvia
波爾塔河,Q2606867,Russia
恰戈多夏河,Chagodoshcha River,Russia
舍舒韋斯湖,Šešuvis,Lithuania
勞達赫河,Laudach,Austria
大尤克薩河,Q2909294,Russia
布盧德納亞河,Q2907084,Russia
別利別克河,Belbek River,Russia
昌塔利韋爾格爾根河,Chantalvergyrgyn River,Russia
別利別克河,Belbek River,Ukraine
文加普爾河,Vyngapur River,Russia
馬普托河,Maputo River,South Africa
卡克瓦河,Kakva River,Russia
克維里拉河,Qvirila River,Georgia
馬普托河,Maputo River,Mozambique
扬帕河,Yampa River,United States of America
伊列利亞赫河,Q2568627,Russia
克拉西瓦亞梅恰河,Krasivaya Mecha River,Russia
蘇普拉希爾河,Supraśl,Poland
馬普托河,Maputo River,Swaziland
利姆尼齊亞河,Q2600881,Ukraine
阿梅爾河,Q2596779,Russia
奧爾河,Or River,Kazakhstan
烏爾斯河,Ource,France
伊普季河,Iput River,Russia
奧爾河,Or River,Russia
伊普季河,Iput River,Belarus
梭罗河,Solo River,Indonesia
柴利雅河,Chaliyar,India
莫科雷塔河,Mocoretá River,Argentina
桑加蒙河,Sangamon River,United States of America
列普沙河,Lepsha River,Russia
帕拉塔河,Palata River,Russia
約爾加河,Yorga,Russia
哈滕格納赫河,Khatyngnakh River,Russia
帕拉塔河,Palata River,Belarus
大聖地亞哥河,Río Grande de Santiago,Mexico
塔里库河,Tariku River,Indonesia
什韋特河,Svete River,Latvia
耶維紹夫卡河,Jevišovka,Czech Republic
斯派滕戴維爾溪,Spuyten Duyvil Creek,United States of America
格尼茲納格尼拉河,Q3138835,Ukraine
蘇拉河,Sula,Russia
瓦蓋河,Q1810361,Russia
扎布汗河,Zavkhan River,Mongolia
斯拉蒂納河,Slatina,Slovakia
潁河,Ying River,People's Republic of China
碧武里河,Phetchaburi River,Thailand
博代博河,Q2908344,Russia
梅吉河,Mechi River,India
聖伯納迪諾河,San Bernardino,Italy
纽斯河,Neuse River,United States of America
烏尼拉希河,Onilahy River,Madagascar
米薩河,Misa River,Latvia
白河 (阿肯色州),White River,United States of America
孔庫雷河,Konkouré River,Guinea
建江,Kiến Giang River,Vietnam
伊列克薩河,Ileksa River,Russia
斯皮格爾巴赫河,Spiegelbach,Germany
科羅佩茨河,Q2354780,Ukraine
奧蘇加河,Osuga River,Russia
托爾薩河,Torsa River,India
烏圖利克河,Utulik,Russia
桂川,Katsura River,Japan
托爾薩河,Torsa River,Bangladesh
托爾薩河,Torsa River,People's Republic of China
安爾雷布河,Angereb River,Ethiopia
尼曼河,Q3460995,Russia
奇利翁河,Chillón River,Peru
沁河,Qin He,People's Republic of China
卡納巴德河,Khanabad River,Afghanistan
勞丘阿河,Rauchua River,Russia
盧赫河,Lukh River,Russia
維加河,Viga River,Russia
卡爾卡拉尼亞河,Carcarañá River,Argentina
日丽江,Nhật Lệ River,Vietnam
納馬納河,Namana River,Russia
沃爾亞河,Vorya River,Russia
佐洛塔利帕河,Zolota Lypa River,Ukraine
格蘭德塔里哈河,Río Grande de Tarija,Argentina
格蘭德塔里哈河,Río Grande de Tarija,Bolivia
洛姆河,Lom,Bulgaria
萊斯蒂河,Lestijoki,Finland
蒂爾索河,Tirso,Italy
瓊東河,Chondon,Russia
独龙江,N'Mai River,Myanmar
卡拉布拉河,Q3192901,Russia
貝克河,Byk River,Ukraine
博蘇特河,Bosut,Croatia
博蘇特河,Bosut,Serbia
亞特蘭河,Q3027793,Ukraine
青衣江,Qingyi River,People's Republic of China
包地特河,Baudette River,United States of America
佩克沙河,Peksha River,Russia
謝爾瓦奇河,Servač,Belarus
比蒂耶河,Buthier,Italy
大拉巴河,Bolshaya Laba River,Russia
謝列日河,Serezh,Russia
穆拉法河,Murafa River,Ukraine
聖豪爾赫河,San Jorge River,Colombia
玛纳斯河,Manas He,People's Republic of China
阿爾加-尤里亞赫河,Arga-Yuryakh,Russia
尤奧斯塔河,Juosta River,Lithuania
烏里克河,Urik River,Russia
哈查哈維拉河,Jach'a Jawira,Bolivia
蓬圭河,Pungwe River,Zimbabwe
薩朱爾河,Sajur River,Turkey
蓬圭河,Pungwe River,Mozambique
基爾扎奇河,Kirzhach River,Russia
西蒂河,Sit River,Russia
沃夫克河,Vovk River,Ukraine
烏克河,Q3030863,Russia
西洛東江,West Nakdong River,South Korea
昆杜茲河,Kunduz River,Afghanistan
科永庫拉河,Collón Curá River,Argentina
恩佐亞河,Nzoia River,Kenya
拉索哈河,Q2573895,Russia
梅拉河,Q2126700,Russia
帕爾比格河,Q2992712,Russia
桑塔河,Santa River,Peru
羅波塔莫河,Ropotamo,Bulgaria
薩梅齊河,Q3272332,Ukraine
大加順河,Q3508594,Russia
泰泰雷河,Q3503139,Russia
加叻丹河,Kaladan River,India
庫利約甘河,Q3504603,Russia
烏利別亞河,Q3488628,Russia
卡蘭博河,Kalambo River,Tanzania
特雷河,Q2119781,Russia
青弋江,Qingyi River,People's Republic of China
溫戈河,Q3358334,Russia
卡蘭博河,Kalambo River,Zambia
珀爾察馬河,Põltsamaa River,Estonia
佩西河,Pes,Russia
基爾皮利河,Kirpili River,Russia
圖姆恰河,Tumcha River,Russia
弗亞拉河,Vyala River,Russia
科茹赫河,Q3198353,Russia
吟江,Gâm River,Vietnam
布雷賈河,Breggia,Italy
布雷賈河,Breggia,Switzerland
布里甘加河,Buriganga River,Bangladesh
切列克河,Cherek River,Russia
傑爾庫爾河,Derkul River,Russia
柯拉河,Kollaa River,Russia
傑爾庫爾河,Derkul River,Ukraine
科季馬河,Kodyma River,Ukraine
布拉河,Bula River,Russia
皮博爾河,Pibor River,South Sudan
圖姆恰河,Tumcha River,Finland
多里河,Dori River,Afghanistan
皮博爾河,Pibor River,Ethiopia
巴雷克塔赫河,Q2573871,Russia
沃爾斯克利齊亞河,Q3180368,Russia
沃爾斯克利齊亞河,Q3180368,Ukraine
公河,Kong River,Vietnam
瀘江,Lô River,Vietnam
大希爾塔河,Q2576360,Russia
烏斯河,Q2566311,Russia
肯克梅河,Q2573777,Russia
公河,Kong River,Cambodia
哈姆涅伊河,Q3196053,Russia
杜爾塞河,Dulce River,Argentina
布列德納亞河,Q2357957,Russia
公河,Kong River,Laos
阿蘇爾河,Azul River,Argentina
基卡河,Kika,Russia
腹河,Belly River,Canada
阿夫塔特庫利河,Avtatkuul River,Russia
卡哈揚河,Kahayan River,Indonesia
卡利納迪河,Kali River,India
卡內克托克河,Kanektok River,United States of America
捷姆邊奇河,Tembenchi River,Russia
拉姆尼河,Rhymney River,United Kingdom
仰光河,Yangon River,Myanmar
波士尼亞之泉,Vrelo Bosne,Bosnia and Herzegovina
比查達河,Vichada River,Colombia
圖伊河,Tuy River,Venezuela
圖努揚河,Tunuyán River,Argentina
寢屋川,Q2565996,Japan
烏斯季亞河,Q3358556,Ukraine
卫河,Wei River,People's Republic of China
布里多克河,Bridok River,Ukraine
烏拉河,Ula,Belarus
瑟尼亞河,Q2571499,Russia
阿爾加薩拉河,Q2573885,Russia
洛布河,Loobu River,Estonia
恰帕耶夫卡河,Chapayevka River,Russia
布爾納亞河,Burnaya River,Russia
沃爾奇亞河,Volchya River,Russia
雷西瓦河,Lysva River,Russia
通特賽奧基河,Tuntsayoki River,Russia
蘆田川,Ashida River,Japan
通特賽奧基河,Tuntsayoki River,Finland
尼永河,Nyong River,Cameroon
伊溫多河,Ivindo River,Gabon
中葉戈爾雷克河,Sredny Yegorlyk,Russia
大庫亞利尼克河,Velykyi Kuyalnik River,Ukraine
帕奇特阿河,Pachitea River,Peru
飛驒川,Hida River,Japan
捷爾薩河,Q3509046,Russia
川內川,Q3478526,Japan
羅緬河,Romen River,Ukraine
昆達河,Kundar River,Pakistan
庫亞河,Kuya,Russia
舍加爾卡河,Shegarka River,Russia
昆達河,Kundar River,Afghanistan
奇阿羅科河,Ch'iyar Juqhu River,Bolivia
巴塔爾河,Batar,Hungary
沙陀格威河,Chateauguay River,Canada
安爾雷布河,Angereb River,Sudan
沙陀格威河,Chateauguay River,United States of America
奎茨河,Queets River,United States of America
戈罗多亚河,Karatoya River,Bangladesh
匹特河,Pitt River,Canada
塞梅河,Semme,France
科爾莫爾河,Cormor,Italy
烏薩河,Usa,Belarus
別延奇梅河,Beyenchime,Russia
卡連加河,Q2658584,Russia
小尤甘河,Q2658865,Russia
邦镇,Pamba River,India
鱈魚河,Whiting River,Canada
貝甘特斯河,Bergantes,Spain
鱈魚河,Whiting River,United States of America
馬努河,Manú River,Peru
圖奧爾巴河,Q2725127,Russia
波索克河,Porsuk River,Turkey
沙費德河,Safid River,Afghanistan
阿林加河,Alingar River,Afghanistan
盧甘河,Luhan River,Ukraine
櫻桃溪,Cherry Creek,United States of America
阿拉瓜河,Aragua River,Venezuela
洮儿河,Taoer River,People's Republic of China
別列宰卡河,Berezayka River,Russia
烏韋里河,Uver River,Russia
普拉瓦河,Plava River,Russia
盧普切薩維諾河,Lupche-Savino River,Russia
博布爾河,Bobr,Belarus
通吉爾河,Tungir River,Russia
洛尼亞河,Lonja,Croatia
鰻魚河 (加利福尼亞州),Eel River,United States of America
柏瑞河,River Parrett,United Kingdom
阿卡拉烏河,Acaraú River,Brazil
烏盧尤爾河,Uluyul,Russia
祖沙河,Zusha River,Russia
沃夫恰河,Vovcha River,Ukraine
帕蒂亞河,Patía River,Colombia
韋斯利亞納河,Veslyana River,Russia
巴納斯河,Banas River,India
佐洛季察河,Zolotica,Russia
帕塔普斯科河,Patapsco River,United States of America
瓜萊瓜伊丘河,Gualeguaychú River,Argentina
米里尼亞伊河,Miriñay River,Argentina
阿巴河,Aba River,Russia
帕爾季贊斯卡亞河,Partizanskaya River,Russia
索亞納河,Soyana River,Russia
伊吉爾馬河,Q3045254,Russia
蘇尼亞河,Sunja,Croatia
克姆片佳亞伊河,Q2359100,Russia
圖馬拉河,Q2359024,Russia
孔戈斯特河,Congost River,Spain
特香古區,Tshangu District,Democratic Republic of the Congo
克盧薩哈奇河,Caloosahatchee River,United States of America
薩良卡河,Q3237797,Belarus
沃利河,Vop River,Russia
薩良卡河,Q3237797,Latvia
莫列尤河,Q2976838,Russia
奧列薩,Q2986683,Belarus
卡利特瓦河,Q2377468,Russia
比列克捷河,Birekte,Russia
大葉洛瓦亞河,Yelovaya River,Russia
諾斯卡河,Noska,Russia
葉爾特廖瓦河,Yoltyreva River,Russia
希盧安果河,Chiloango River,Democratic Republic of the Congo
拉卡河,Q3508647,Russia
齊皮坎河,Tsypikan,Russia
斯特維加河,Stviga,Belarus
希盧安果河,Chiloango River,Angola
塔什特普河,Q3513621,Russia
小庫別爾列河,Q3508659,Russia
莫科里托河,Q3508637,Russia
楚阿帕河,Tshuapa River,Democratic Republic of the Congo
沃扎河,Vozha River,Russia
普利特維察河,Plitvica,Croatia
通貝斯河,Tumbes River,Peru
孔庫德拉河,Konkudera River,Russia
利卡河,Lika,Croatia
通貝斯河,Tumbes River,Ecuador
庫拉賴河,Curaray River,Peru
希盧安果河,Chiloango River,Republic of the Congo
雷尼河,Rainy River,Canada
熱梅納河,Žeimena,Lithuania
雷尼河,Rainy River,United States of America
莫爾博河,Q2358458,Russia
波諾拉河,Q3396274,Ukraine
馬利諾夫卡河,Malinovka River,Russia
烏魯梅阿河,Urumea,Spain
菲米河,Fimi River,Democratic Republic of the Congo
南克利特馬河,South Keltma River,Russia
涅亞河,Neya River,Russia
科伊瓦河,Koyva River,Russia
凱萊斯河,Queiles,Spain
斯瓦特河,Swat River,Pakistan
普羅尼亞河,Q2993977,Belarus
霍洛瓦河,Kholova River,Russia
佩奇河,Pech River,Afghanistan
卡拉爾河,Q2660455,Russia
納濟姆河,Q2658874,Russia
蓋納河,Q2662359,Belarus
尼夫舍拉河,Q2640992,Russia
帕傑尼加河,Q3508962,Russia
瓦伊穆加河,Q3509004,Russia
比斯特里齊亞季斯梅尼齊卡河,Q3387319,Ukraine
馬沙陽蒂河,Marshyangdi,Nepal
比斯特里齊亞索洛特溫西卡河,Bystrytsia of Solotvyn,Ukraine
林塔河,Linta River,Madagascar
斯里吉爾河,Q2359067,Russia
格內姆河,Q2359001,Russia
普埃洛河,Puelo River,Argentina
古馬拉河,Gumara River,Ethiopia
普埃洛河,Puelo River,Chile
韋斯利亞納河,Q3508944,Russia
卡倫萊烏富河,Palena River,Argentina
瓜萊瓜伊河,Gualeguay River,Argentina
卡倫萊烏富河,Palena River,Chile
貝斯特拉亞河,Q2369980,Russia
特斯河,Tes River,Russia
烏夏卡河,Ushayka River,Russia
瓦爾代卡河,Valdayka River,Russia
乔波河,Tshopo River,Democratic Republic of the Congo
肘河,Elbow River,Canada
科特拉河,Kotra River,Belarus
卡賴河,Q3508990,Russia
庫爾特拉克河,Q3509012,Russia
特斯河,Tes River,Mongolia
科特拉河,Kotra River,Lithuania
白河 (華盛頓州),White River,United States of America
佐布河,Zhob River,Pakistan
薩德伯里河,Sudbury River,United States of America
科季納河,Kodina River,Russia
普羅瓦迪亞河,Provadiya River,Bulgaria
門多薩河,Mendoza River,Argentina
卡加利尼克河,Kagalnik River,Russia
瓦格蘭河,Q3553256,Russia
倫格赫河,Q2658576,Russia
維斯特里齊亞納德維爾尼揚西卡河,Bystrytsia of Nadvirna,Ukraine
葉伊卡河,Q3509028,Russia
馬耶爾河,Q3458693,Argentina
馬耶爾河,Q3458693,Chile
因基西河,Inkisi River,Democratic Republic of the Congo
馬利金納河,Marikina River,Philippines
托雷河 (索查河支流),Torre,Italy
阿利馬河,Alima,Republic of the Congo
大克肯河,Quequén Grande River,Argentina
曼索河,Río Manso,Argentina
蘭切里亞河,Ranchería River,Colombia
佩沙河,Q2982641,Russia
內格羅河,Negro River,Argentina
瓜伊基拉羅河,Guayquiraró River,Argentina
帕斯夸河,Pascua River,Chile
莫洛多河,Molodo River,Russia
沙蘭河,Salang River,Afghanistan
米拉河,Mira River,Ecuador
海拉尔河,Q3512918,People's Republic of China
霍比河,Khobi,Georgia
網走川,Abashiri River,Japan
托古扎克河,Q3530382,Russia
捷亞河,Q3519397,Russia
下托伊馬河,Nizhnyaya Toyma River,Russia
大昆德什河,Bolshoy Kundysh River,Russia
沙克瓦河,Shakva River,Russia
烏恰河,Ucha River,Russia
烏斯季耶河,Ustye River,Russia
奧列利河,Oril River,Ukraine
葉戈希哈河,Yegoshikha River,Russia
波特科西河,Bhote Koshi,Nepal
阿德賴河,Atrai River,India
科西亞河,Cosia,Italy
利斯河,Water of Leith,United Kingdom
阿德賴河,Atrai River,Bangladesh
波特科西河,Bhote Koshi,People's Republic of China
蒂薩河 (奧卡河支流),Q3529435,Russia
涅姆達河,Nemda River,Russia
雅鲁藏布江,Yarlung Tsangpo River,People's Republic of China
瓜迪亞馬爾河,Guadiamar,Spain
盧特斯河,Louts,France
因迪加河,Indiga River,Russia
科博扎河,Kobozha River,Russia
廷吉里里卡河,Tinguiririca River,Chile
穆拉河 (西班牙),Mula,Spain
庫赫圖伊河,Q3718531,Russia
波爾特瓦河,Poltva River,Ukraine
伊夫傑利河,Q2618298,Russia
左別伊蘇若克河,Q2627839,Russia
巴克恰爾河,Q2628165,Russia
沃爾馬河,Q2634756,Belarus
塔尤拉河,Q3516559,Russia
特拉萬科斯河,Trabancos,Spain
克拉皮納河,Krapina,Croatia
洛布瓦河,Q3257659,Russia
瓦京斯基約甘河,Q2713058,Russia
維奧克薩河,Vyoksa River,Russia
桂江,Gui River,People's Republic of China
阿尼马斯河,Animas River,United States of America
托奇河,Kurrum River,Pakistan
胡布河,Hub River,Pakistan
孟加拉國河流列表,List of rivers of Bangladesh,Bangladesh
大羅戈瓦亞河,Bolshaya Rogovaya,Russia
巴布倫加斯河,Babrungas,Lithuania
魯塞洛姆河,Rusenski Lom,Bulgaria
小歐塞奇河,Little Osage River,United States of America
泰晤士河 (康乃狄克州),Thames River,United States of America
切崔河,Q3516609,Russia
泰東河,Q3516536,Russia
舍拉沃蒂河,Sharavathi,India
伊克薩河,Q2621530,Russia
圖姆寧河,Q2619442,Russia
梅扎河,Q2377841,Russia
普喬夫扎河,Pchyovzha River,Russia
托爾什馬河,Tolshma River,Russia
水營江,Q2753208,South Korea
渡良瀨川,Watarase River,Japan
穆薩河,Mutha River,India
盧林河,Lurín River,Peru
托羅帕河,Q2624099,Russia
馬馬坎河,Q2659978,Russia
利瓦河,Q2669834,Belarus
德里薩河,Q2622731,Belarus
薩爾斯通河,Sarstoon River,Belize
佩霍爾卡河,Pekhorka River,Russia
奧布沙河,Obsha River,Russia
洛帕斯尼亞河,Lopasnya River,Russia
巴扎夫盧克河,Bazavluk River,Ukraine
斯圖格納河,Stuhna River,Ukraine
薩爾斯通河,Sarstoon River,Guatemala
瓦雷內河,Varėnė,Lithuania
別什捷列克河,Q4086122,Russia
別什捷列克河,Q4086122,Ukraine
克里雅河,Keriya He,People's Republic of China
卡馬納河,Q3668952,Peru
Rohinī河,Rohni River,India
坎開河,Kankai River,India
韃靼卡河,Q3516017,Russia
托普利卡河,Toplica,Serbia
普魯容卡河,Pruzhonka River,Russia
葉蘭河,Yelan River,Russia
亞馬河,Q2628714,Russia
阿克泰河,Aktay River,Russia
烏斯曼河,Usman River,Russia
卡拉坎河,Kalakan,Russia
巴布魯伊卡河,Babruyka River,Belarus
齊布里察河,Tsibritsa,Bulgaria
十勝川,Tokachi River,Japan
曼達基尼河,Mandakini River,India
圖特爾河,Toutle River,United States of America
利奧德河,Liaudė,Lithuania
貝馬里武河,Bemarivo River,Madagascar
庫盧河,Q2665346,Russia
捷姆尼克河,Q2704345,Russia
科羅泰哈河,Q2669295,Russia
厄河,Y River,Russia
烏魯赫河,Urukh River,Russia
紐羅利卡河,Nyurolka River,Russia
克爾季什河,Krtíš,Slovakia
貝尼托河,Benito River,Equatorial Guinea
季吉利河,Tigil River,Russia
馬特拉河,Matyra River,Russia
維戈爾河,Wiar,Ukraine
卡巴萊博河,Kabalebo River,Suriname
瓦洛厄河,Wallowa River,United States of America
維戈爾河,Wiar,Poland
卢普河,Loup River,United States of America
斯瓦帕河,Q2634263,Russia
盧扎河,Luzha River,Russia
卡納萊雷阿萊河,Canale Reale,Italy
卡門河,Kameng River,India
卢隆加河,Lulonga River,Democratic Republic of the Congo
穆拉河,Mura River,Russia
索安河,Swan River,Pakistan
貝里亞爾河,Periyar,India
安朱曼河,Anjuman,Afghanistan
克納河,Kena River,Russia
圖爾瓦河,Tulva River,Russia
托貝什河,Tobysh River,Russia
普謝庫普斯河,Psekups River,Russia
沃洛什卡河,Voloshka River,Russia
烏達河,Udy River,Russia
科吉利尼克河,Cogîlnic River,Ukraine
烏達河,Udy River,Ukraine
維孫河,Vysun River,Ukraine
格洛戈夫尼察河,Glogovnica,Croatia
富塔萊烏富河,Futaleufú River,Chile
科吉利尼克河,Cogîlnic River,Moldova
阿斯托河,Astore River,Pakistan
索赫河,Sokh River,Kyrgyzstan
澤利維揚卡河,Zel’vyanka River,Belarus
尼勒姆河,Neelum River,India
索赫河,Sokh River,Uzbekistan
郁江,Yu River,People's Republic of China
伊利亞河,Ilija,Belarus
琴塔河,Centa,Italy
卡蓋拉河,Kagera River,Uganda
卡蓋拉河,Kagera River,Tanzania
卡蓋拉河,Kagera River,Rwanda
塔納克河,Tarnak River,Afghanistan
卡蓋拉河,Kagera River,Burundi
迪泰諾河,Dittaino,Italy
特雷韋萊斯河,Trevélez,Spain
薩林河 (堪薩斯州),Saline River,United States of America
韋爾比韋齊河,Q4107472,Ukraine
尼連禪河,Phalgu,India
萊達克河,Raidāk River,India
科赫德斯河,Cojedes River,Venezuela
萊達克河,Raidāk River,Bangladesh
迪亞沃爾斯卡河,Dyavolska reka,Bulgaria
比爾卡河,Bilca Mare River,Romania
阿拉河,Q3917772,Belarus
庫拉姆河,Kurram River,Afghanistan
北运河,Q4101392,People's Republic of China
耶夫蘇格河,Q4173455,Ukraine
烏拉克河,Q4006300,Russia
萊達克河,Raidāk River,Bhutan
富水 (长江),Fushui River,People's Republic of China
阿羅內河,Arrone,Italy
大哈皮納河,Blshaya Khapitsa River,Russia
韋列索奇河,Weresoxj,Ukraine
樂樂溪,Lekuleku River,Taiwan
奧克拉河,Q3920947,Belarus
姆紐塔河,Q3919731,Belarus
拜布加河,Q4075379,Russia
阿普卡河,Q4068302,Russia
大捷爾尼夫卡河,Q4091723,Ukraine
拜布加河,Q4075379,Ukraine
阿利亞加河,Q4062483,Ukraine
韋伯河,Weber River,United States of America
別爾達河,Berda,Ukraine
阿門多萊亞河,Amendolea,Italy
萊梅河,Lemme,Italy
馬扎羅河,Mazaro,Italy
格尼茲傑奇納河,Hnizdechna,Ukraine
左瓦赫維納河,Q4105354,Russia
布魯利恰河,Q4099911,Russia
瓦希利河,Q4105362,Russia
布魯利恰河,Q4099911,Ukraine
沃蘇什卡河,Q4129666,Ukraine
維什尼察亞河,Q4130048,Ukraine
韋爾霍溫卡河,Q4109037,Ukraine
別梅河,Q4083651,Russia
大卡緬卡河,Q4091373,Russia
安庫金卡河,Q4066487,Russia
別列希齊亞河,Q4107793,Ukraine
阿爾雷奇河,Q4069516,Russia
博夫杜爾卡河,Q4088951,Ukraine
博洛齊夫卡河,Q4090851,Ukraine
大卡緬卡河,Q4091373,Ukraine
比別利卡河,Q4080398,Ukraine
博洛特納河,Q4090894,Ukraine
博洛特納河,Q4090904,Ukraine
沙流川,Saru River,Japan
沃揚波爾卡河,Q4126929,Russia
格尼利里格河,Q4140765,Ukraine
斯塔比納河,Stabina,Italy
韋爾薩河 (塔納羅河支流),Versa,Italy
克魯莫維察河,Krumovitsa,Bulgaria
阿貝拉貝特河,Abyrabyt,Russia
烏比季河,Ubid,Ukraine
博洛特尼亞河,Bolotnya,Ukraine
博瓦涅齊河,Bovenets,Ukraine
豐坪溪,Fongping River,Taiwan
武瓦河,Vuva River,Russia
巴拉博伊河,Baraboy River,Ukraine
諾索布河,Nossob River,Namibia
諾索布河,Nossob River,South Africa
阿里卡利河,Arikaree River,United States of America
諾索布河,Nossob River,Botswana
韋杜加河,Veduga River,Russia
韋爾曼河,Verman River,Russia
大霍杜特卡河,Bol'shaya Khodutka,Russia
埃羅河,Erro,Italy
吉尼拉河,Q4140722,Ukraine
