label,riverLabel,countryLabel
郭庄水库,Q16936616,People's Republic of China
金田水库,Q16936658,People's Republic of China
金陵水库,Q16936664,People's Republic of China
金鸡沙水库,Q16936668,People's Republic of China
金龙低库,Q16936670,People's Republic of China
铁甲水库,Q16936683,People's Republic of China
铜钱山水库,Q16936685,People's Republic of China
锅底河水库,Q16936687,People's Republic of China
长春水库,Q16936739,People's Republic of China
金家岭水库,Jinjialing Shuiku,People's Republic of China
阎家沟水库,Yanjiagou Shuiku,People's Republic of China
钓鱼台水库,Q16936675,People's Republic of China
钓鱼台水库,Q16936676,People's Republic of China
郑家河水库,Zhengjiahe Shuiku,People's Republic of China
郭堡水库,Q16936612,People's Republic of China
金沙河水库,Q16936652,People's Republic of China
金涵水库,Q16936654,People's Republic of China
金盆水库,Q16936660,People's Republic of China
金鸡水库,Q16936666,People's Republic of China
金鸡河水库,Q16936669,People's Republic of China
金龙高库,Q16936671,People's Republic of China
釜山水库,Q16936672,People's Republic of China
铁佛寺水库,Q16936681,People's Republic of China
锦屏水库,Q16936726,People's Republic of China
长岗水库,Q16936737,People's Republic of China
长江水库,Q16936742,People's Republic of China
长江水库,Q16936743,People's Republic of China
长沙坝水库,Q16936745,People's Republic of China
阿味水库,Q16936779,People's Republic of China
里杜湖水库,Q16936631,People's Republic of China
里林水库,Q16936632,People's Republic of China
重阳水库,Q16936635,People's Republic of China
金家湖水库,Q16936649,People's Republic of China
金盆寨水库,Q16936659,People's Republic of China
钟灵水库,Q16936678,People's Republic of China
钱圈水库,Q16936679,People's Republic of China
锡林河水库,Q16936725,People's Republic of China
长塘水库,Q16936733,People's Republic of China
长寿湖水库,Q16936735,People's Republic of China
附廓水库,Q16936808,People's Republic of China
长茅水库,Changmao Shuiku,People's Republic of China
金林水库,Jinlin Shuiku,People's Republic of China
金乐水库,Jinle Shuiku,People's Republic of China
郝家村水库,Q16936609,People's Republic of China
鄂卜坪水库,Q16936624,People's Republic of China
野沟门水库,Q16936636,People's Republic of China
铁联水库,Q16936684,People's Republic of China
镇子梁水库,Q16936728,People's Republic of China
镇海水库,Q16936729,People's Republic of China
长山水库,Q16936736,People's Republic of China
闸口水库,Q16936761,People's Republic of China
阁壁水库,Q16936763,People's Republic of China
陆埠水库,Q16936809,People's Republic of China
伊斯克爾水庫,Iskar Reservoir,Bulgaria
克爾賈利水庫,Kardzhali Reservoir,Bulgaria
科普林卡水庫,Koprinka Reservoir,Bulgaria
托克托古爾水壩,Toktogul Dam,Kyrgyzstan
約翰雷德蒙德水庫,John Redmond Reservoir,United States of America
西罗亚池,Pool of Siloam,Israel
沙斯塔湖,Shasta Lake,United States of America
奧戈斯塔水庫,Ogosta Reservoir,Bulgaria
Coedty 水庫,Coedty Reservoir,United Kingdom
Pythonga湖,Pythonga Lake,Canada
蘭潭水庫,Lantan Lake,Taiwan
科夫多澤羅湖,Lake Kovdozero,Russia
界牌航电枢纽,Q15921127,People's Republic of China
白莲河水库,Q15921147,People's Republic of China
碗窑水库,Q15917641,People's Republic of China
跃进水库,Yuejin Reservoir,People's Republic of China
车谷水库,Q16936539,People's Republic of China
辛庄水库,Q16936545,People's Republic of China
边墙水库,Q16936546,People's Republic of China
那打水库,Q16936597,People's Republic of China
邬桥水库,Q16936601,People's Republic of China
陆透水库,Q16936812,People's Republic of China
陈家湾水库,Q16936819,People's Republic of China
陈行水库,Q16936826,People's Republic of China
青天河水库,Q16936860,People's Republic of China
青春水库,Q16936865,People's Republic of China
陈坡水库,Q16936815,People's Republic of China
雅溪水库,Q16936842,People's Republic of China
雨山水库,Q16936846,People's Republic of China
霍河水库,Q16936856,People's Republic of China
皇家浴池,Srah Srang,Cambodia
索佩壩,Sorpe Reservoir,Germany
茲拉塔爾湖,Zlatar Lake,Serbia
萊蒙湖,Lemoine Lake,Canada
大湖 (仰光),Kandawgyi Lake,Myanmar
盧佐內湖,Lago di Luzzone,Switzerland
道观河水库,Daoguanhe Shuiku,People's Republic of China
跑马滩水库,Paomatan Shuiku,People's Republic of China
转山湖水库,Zhuanshanhu Shuiku,People's Republic of China
跨马墩水库,Q16936529,People's Republic of China
跳登河水库,Q16936531,People's Republic of China
达洪江水库,Q16936564,People's Republic of China
那利水库,Q16936594,People's Republic of China
那沙水库,Q16936598,People's Republic of China
隆陂水库,Q16936835,People's Republic of China
雨林山水库,Q16936847,People's Republic of China
青山垅水库,Q16936861,People's Republic of China
加布里湖,Gaboury Lake,Canada
埃莫松湖,Emosson,Switzerland
多祖瓦水庫,Dozois Reservoir,Canada
Alberto Lleras 水壩,Aldeadávila Dam,Spain
Fournière湖,Fournière Lake,Canada
下卡姆斯克水庫,Nizhnekamsk Reservoir,Russia
薩拉托夫水庫,Saratov Reservoir,Russia
比格湖,Biggesee,Germany
Beauchastel湖,Beauchastel Lake,Canada
藍海湖,Mer Bleue Lake,Canada
白盆珠水库,Baipenzhu Shuiku,People's Republic of China
老营盘水库,Laoyingpan Shuiku,People's Republic of China
阿卡湖,Akkajaure,Sweden
丘谷湖,Chew Valley Lake,United Kingdom
茲沃爾尼克湖,Q231499,Bosnia and Herzegovina
欣湖,Loch Shin,United Kingdom
茲沃爾尼克湖,Q231499,Serbia
车冲水库,Q16936534,People's Republic of China
辉发城水库,Q16936541,People's Republic of China
陡沟水库,Q16936828,People's Republic of China
青塔水库,Q16936859,People's Republic of China
卡霍夫卡水庫,Kakhovka Reservoir,Ukraine
克列緬丘格水庫,Kremenchuk Reservoir,Ukraine
古安水庫,Gouin Reservoir,Canada
斯莫爾伍德水庫,Smallwood Reservoir,Canada
蒂恰水庫,Ticha Reservoir,Bulgaria
富蘭克林·D·羅斯福湖,Franklin D. Roosevelt Lake,United States of America
格里姆瑟爾湖,Grimselsee,Switzerland
上烏曼湖,Överuman,Norway
上烏曼湖,Överuman,Sweden
羅伯特維爾湖,Lake Robertville,Belgium
溫尼韋河,Winneway Lake,Canada
赫奇赫奇,Hetch Hetchy,United States of America
布魯埃爾湖,Bruyere Lake,Canada
伯德金大壩,Burdekin Dam,Australia
霍斯沃特水庫,Haweswater Reservoir,United Kingdom
Gérin-Lajoie湖,Gérin-Lajoie Lake,Canada
英国花园,Englischer Garten,Germany
貝羅沃湖,Berovo Lake,Republic of Macedonia
蒙特貝拉湖,Montbeillard Lake,Canada
车岙港水库,Q16936535,People's Republic of China
车桥水库,Q16936538,People's Republic of China
那马水库,Q16936600,People's Republic of China
陈家院水库,Q16936820,People's Republic of China
陶老坝水库,Q16936834,People's Republic of China
青林水库,Q16936866,People's Republic of China
青草沙水库,Q16936870,People's Republic of China
雷賓斯克水庫,Rybinsk Reservoir,Russia
帕薩雷拉水庫,Pasarel Reservoir,Bulgaria
基輔水庫,Kiev Reservoir,Ukraine
基輔水庫,Kiev Reservoir,Belarus
維德拉魯湖,Lake Vidraru,Romania
加齊沃達湖,Gazivoda Lake,Serbia
雷斯肯湖,Reschensee,Italy
迪芬贝克湖,Lake Diefenbaker,Canada
加通湖,Gatun Lake,Panama
花亭湖,Hualiangting Shuiku,People's Republic of China
新西伯利亞水庫,Novosibirsk Reservoir,Russia
斯圖登克拉德內茨水庫,Studen Kladenets,Bulgaria
烏格利奇水庫,Uglich Reservoir,Russia
杜福湖,Dufault Lake,Canada
切博克薩雷水庫,Cheboksary Reservoir,Russia
羅切爾湖,Routhier Lake,Canada
灵东水库,Q15920751,People's Republic of China
达开水库,Q15916334,People's Republic of China
安波利諾湖,Lago Ampollino,Italy
沃尔特水库,Lake Volta,Ghana
怀柔水库,Huairou Reservoir,People's Republic of China
伏爾加格勒水庫,Volgograd Reservoir,Russia
瀑布沟水库,Q15914508,People's Republic of China
长潭水库 (黄岩),Q15916545,People's Republic of China
青年水库 (海丰),Q15918449,People's Republic of China
伊瓦伊洛夫格勒水庫,Ivaylovgrad Reservoir,Bulgaria
莫瓦桑湖,Lac de Mauvoisin,Switzerland
漳河水库,Q15904947,People's Republic of China
白竹境水库,Q15919986,People's Republic of China
益塘水库,Q15915727,People's Republic of China
红山水库 (赤峰),Q15920529,People's Republic of China
青年水库,Q16936864,People's Republic of China
Pelletier湖,Pelletier Lake,Canada
杜夫雷斯諾湖,Dufresnoy Lake,Canada
红崖山水库,Hongyashan Shuiku,People's Republic of China
车木河水库,Chemuhe Shuiku,People's Republic of China
返步桥水库,Fanbuqiao Shuiku,People's Republic of China
跑马水库,Paoma Shuiku,People's Republic of China
陈田水库,Chentian Shuiku,People's Republic of China
齐姆良斯克水库,Tsimlyansk Reservoir,Russia
湖Beaumesnil,Beaumesnil Lake,Canada
小湖Dufresnoy,Petit lac Dufresnoy,Canada
比特根巴赫湖,Lake Bütgenbach,Belgium
陡坡水库,Doupo Shuiku,People's Republic of China
吉林龙湾,Longwan National Natural Reserve,People's Republic of China
南俄大壩,Nam Ngum Dam,Laos
巴士拉湖,Basserode Lake,Canada
瑟爾米爾水庫,Thirlmere,United Kingdom
Yacyretá 水壩,Yacyretá Dam,Paraguay
Yacyretá 水壩,Yacyretá Dam,Argentina
肯逸湖,Kenyir Lake,Malaysia
博雅湖,Beaudry Lake,Canada
阿亨湖,Achensee,Austria
西排子河水库,Q15922760,People's Republic of China
老鸦坝水库,Q16690888,People's Republic of China
花山水库,Q16690934,People's Republic of China
若兰水库,Q16690945,People's Republic of China
董封水库,Q16690988,People's Republic of China
山门水库,Q11047438,People's Republic of China
褚山头水库,Q16691033,People's Republic of China
岗南水库,Q11048473,People's Republic of China
岭蒙水库,Q11050259,People's Republic of China
屯仓水库,Q11043546,People's Republic of China
山仔水库,Q11044517,People's Republic of China
山嘴水库,Q11044843,People's Republic of China
山良峨水库,Q11046732,People's Republic of China
岭里水库,Q11050266,People's Republic of China
岱山水库 (定远),Q11050327,People's Republic of China
岸堤水库,Q11051127,People's Republic of China
峡门口水库,Q11051349,People's Republic of China
崆峒水库,Q11052535,People's Republic of China
缝岭水库,Q16690854,People's Republic of China
罗桥水库,Q16690860,People's Republic of China
落马桥水库,Q16690985,People's Republic of China
山口水库,Q11044777,People's Republic of China
岩石岭水库,Q11049678,People's Republic of China
峨侣水库,Q11051407,People's Republic of China
屯绛水库,Q11043630,People's Republic of China
山寮大坑水库,Q11045123,People's Republic of China
山湾子水库,Q11046195,People's Republic of China
岗岗水库,Q11048519,People's Republic of China
岜蒙水库,Q11048744,People's Republic of China
岩垱水库,Q11049158,People's Republic of China
峡口水库,Q11051262,People's Republic of China
崇刊水库,Q11052692,People's Republic of China
川头水库,Q11055124,People's Republic of China
红顶山水库,Hongdingshan Shuiku,People's Republic of China
红领巾水库,Q16690843,People's Republic of China
岔河水库,Chahe Shuiku,People's Republic of China
山虎关水库,Shanhuguan Shuiku,People's Republic of China
峰头水库,Fengtou Shuiku,People's Republic of China
山湖水库,Shanhu Shuiku,People's Republic of China
山美水库,Shanmei Shuiku,People's Republic of China
般若院水库,Q16690919,People's Republic of China
苋麻河水库,Q16690940,People's Republic of China
茶山水库,Q16690953,People's Republic of China
老虎河水库,Q16690878,People's Republic of China
莫力庙水库,Q16690962,People's Republic of China
莲花洞水库,Q16690965,People's Republic of China
蟠龙河水库,Q16691025,People's Republic of China
英戈布水库,Ying'ebu Shuiku,People's Republic of China
纸房水库,Q16690849,People's Republic of China
胜利水库,Q16690900,People's Republic of China
岩马水库,Q11049855,People's Republic of China
崔贺庄水库,Q11054075,People's Republic of China
弓上水库,Gongshang Shuiku,People's Republic of China
张桥水库,Zhangqiao Shuiku,People's Republic of China
巨宝庄水库,Q11057622,People's Republic of China
常门铺水库,Q11060496,People's Republic of China
平合水库,Q11060746,People's Republic of China
平洋水库,Q11061109,People's Republic of China
幸福水库 (峡江),Q11061506,People's Republic of China
弄巴水库,Q11066216,People's Republic of China
张院水库,Q11067746,People's Republic of China
归城水库,Q11069441,People's Republic of China
彭李坑水库,Q11069852,People's Republic of China
巨龙湖水库,Q11058078,People's Republic of China
布新水库,Q11059622,People's Republic of China
庵里水库,Q11063525,People's Republic of China
张家嘴头水库,Q11066831,People's Republic of China
张家峁水库,Q11066855,People's Republic of China
张弯水库,Q11067063,People's Republic of China
归家町水库,Q11069444,People's Republic of China
徐咀水库,Q11070376,People's Republic of China
川桥水库,Chuanqiao Shuiku,People's Republic of China
廉家坝水库,Lianjiaba Shuiku,People's Republic of China
工农水库 (北安),Q11056552,People's Republic of China
巨河水库,Q11057743,People's Republic of China
巩河水库,Q11058148,People's Republic of China
布见水库,Q11059741,People's Republic of China
常家沟水库,Q11060316,People's Republic of China
常庄水库,Q11060379,People's Republic of China
庄寨水库,Q11062639,People's Republic of China
庆丰水库 (蛟河),Q11062681,People's Republic of China
庙宫水库,Q11063184,People's Republic of China
庙河水库,Q11063221,People's Republic of China
张家岩水库,Q11066854,People's Republic of China
彰武水库,Q11070097,People's Republic of China
巧溪水库,Q11057468,People's Republic of China
巴图湾水库,Q11058721,People's Republic of China
幸福水库 (营山),Q11061507,People's Republic of China
庆丰水库 (牟定),Q11062680,People's Republic of China
庆安水库,Q11062727,People's Republic of China
店子洼水库,Q11063038,People's Republic of China
庞庄水库,Q11063361,People's Republic of China
建泉水库,Q11065449,People's Republic of China
廖坊水库,Liaofang Shuiku,People's Republic of China
建新水库,Jianxin Shuiku,People's Republic of China
张家湾水库,Zhangjiawan Shuiku,People's Republic of China
徐家河水库,Xujiahe Shuiku,People's Republic of China
工农水库 (广元),Q11056562,People's Republic of China
左港水库,Q11057228,People's Republic of China
巴山水库,Q11058873,People's Republic of China
布良水库,Q11059713,People's Republic of China
平口水库,Q11060740,People's Republic of China
平阳水库,Q11061344,People's Republic of China
幸福水库 (安陆),Q11061505,People's Republic of China
庄头水库,Q11062629,People's Republic of China
张家咀水库,Q11066830,People's Republic of China
张家庄水库,Q11066860,People's Republic of China
彭店水库,Q11069810,People's Republic of China
工农水库 (柳江),Gongneng Reservoir,People's Republic of China
溪源水库,Q16935750,People's Republic of China
燃灯寺水库,Q16935797,People's Republic of China
燎原水库,Q16935798,People's Republic of China
玉马水库,Q16935845,People's Republic of China
琴源水库,Q16935888,People's Republic of China
湖后水库,Q16935736,People's Republic of China
溪西水库,Q16935751,People's Republic of China
滕口水库,Q16935753,People's Republic of China
漠河沟水库,Q16935762,People's Republic of China
烈士陵水库,Q16935784,People's Republic of China
牛尾岭水库,Q16935807,People's Republic of China
狼山水库,Q16935836,People's Republic of China
玉堂水库,Q16935839,People's Republic of China
王堂水库,Q16935849,People's Republic of China
潇湘水库,Xiaoxiang Shuiku,People's Republic of China
独山水库,Q16935828,People's Republic of China
独山水库,Q16935829,People's Republic of China
琵琶寺水库,Pipasi Shuiku,People's Republic of China
玉皇阁水库,Yuhuangge Shuiku,People's Republic of China
湖漫水库,Human Shuiku,People's Republic of China
湾河水库,Q16935744,People's Republic of China
源口水库,Q16935745,People's Republic of China
溜子田水库,Q16935746,People's Republic of China
溪口水库,Q16935748,People's Republic of China
溪口水库,Q16935749,People's Republic of China
滕庄水库,Q16935754,People's Republic of China
瀑河水库,Q16935775,People's Republic of China
火甲水库,Q16935779,People's Republic of China
灵坑水库,Q16935780,People's Republic of China
焦涧水库,Q16935792,People's Republic of China
牯牛背水库,Q16935821,People's Republic of China
王家坝水库,Q16935851,People's Republic of China
湾子水库,Q16935743,People's Republic of China
潭口水库,Q16935767,People's Republic of China
潭山水库,Q16935768,People's Republic of China
玉凤水库,Q16935838,People's Republic of China
玉皇庙水库,Q16935843,People's Republic of China
环潭水库,Q16935877,People's Republic of China
珍珠垭水库,Q16935881,People's Republic of China
牛头山水库,Niutoushan Shuiku,People's Republic of China
溪东水库,Xidong Shuiku,People's Republic of China
王家崖水库,Wangjiaya Shuiku,People's Republic of China
火山口水库,Huoshankou Shuiku,People's Republic of China
潘集水库,Q16935765,People's Republic of China
烟宝地水库,Q16935786,People's Republic of China
燕川水库,Q16935800,People's Republic of China
爱国水库,Q16935802,People's Republic of China
狮子口水库,Q16935833,People's Republic of China
狮子岩水库,Q16935834,People's Republic of China
狮洞水库,Q16935835,People's Republic of China
猪头山水库,Q16935837,People's Republic of China
王家庙水库,Q16935855,People's Republic of China
扎伊水庫,Zainsk Reservoir,Russia
小克賴水庫,Lake Tisza,Hungary
拉春斯科耶水庫,Q4391308,Belarus
沃恰水庫,Vacha Reservoir,Bulgaria
茨尼揚斯科耶水庫,Q1970083,Belarus
佩紐埃拉斯湖,Peñuelas Lake,Chile
鍋穴水庫,Potholes Reservoir,United States of America
介溪水库,Q10884025,People's Republic of China
付家河一库,Q10884136,People's Republic of China
信邑沟水库,Q10888049,People's Republic of China
先锋水库,Q10889990,People's Republic of China
光明水库,Q10890376,People's Republic of China
兔子湖水库,Q10891122,People's Republic of China
八一水库 (盘山),Q10891878,People's Republic of China
八角庙水库,Q10892381,People's Republic of China
八零八水库,Q10892533,People's Republic of China
佩魯恰茨湖,Perućac lake,Serbia
布萊奈湖,Lac Brenet,Switzerland
围山湖水库,Q10925807,People's Republic of China
土桥水库 (全椒),Q10927796,People's Republic of China
坂头水库,Q10928489,People's Republic of China
垛庄水库,Q10929078,People's Republic of China
墓东水库,Q10931191,People's Republic of China
夏寨水库,Q10931987,People's Republic of China
大井水库,Q10933471,People's Republic of China
大任水库,Q10933515,People's Republic of China
大南川水库,Q10933807,People's Republic of China
大坑口水库,Q10934401,People's Republic of China
大容心水库,Q10934943,People's Republic of China
大旗山水库,Q10935581,People's Republic of China
提比里斯海,Tbilisi sea,Georgia
林布里安,Llyn Brianne,United Kingdom
尼斯拉蒙特湖,Lake Nisramont,Belgium
洛克特什水庫,Q2032726,Belarus
大潭水塘,Tai Tam Reservoirs,People's Republic of China
戴爾戴克水庫,Dale Dike Reservoir,United Kingdom
八宝海水库,Babaohai Shuiku,People's Republic of China
公平水库,Gongping Shuiku,People's Republic of China
戴爾頓湖,Lake Delton,United States of America
尼查科水庫,Nechako Reservoir,Canada
任庄水库,Q10884677,People's Republic of China
偏桥水库,Q10888821,People's Republic of China
党河水库,Q10891185,People's Republic of China
八一水库 (东辽),Q10891872,People's Republic of China
八一水库 (安康),Q10891875,People's Republic of China
八一水库 (瓦房店),Q10891876,People's Republic of China
元兴水库,Yuanxing Shuiku,People's Republic of China
八条路水库,Batiaolu Shuiku,People's Republic of China
汝湖,Lac de Joux,Switzerland
龍疆湖,Lungerersee,Switzerland
卡里巴水庫,Lake Kariba,Zimbabwe
复兴水库 (阿荣旗),Q10931733,People's Republic of China
复兴水库 (青神),Q10931734,People's Republic of China
夏家寺水库,Q10931972,People's Republic of China
大伙房水库,Q10933538,People's Republic of China
大塘港水库,Q10934669,People's Republic of China
大新水库,Q10935556,People's Republic of China
麦里芝蓄水池,MacRitchie Reservoir,Singapore
利斯西亞湖,Lake Liscia,Italy
仙人坝水库,Q10884163,People's Republic of China
信房水库,Q10888012,People's Republic of China
全民水库,Q10891637,People's Republic of China
卡里巴水庫,Lake Kariba,Zambia
伊熱夫斯克水庫,Izhevsk Reservoir,Russia
团结水库 (宁都),Q10925714,People's Republic of China
土桥水库 (宜州),Q10927797,People's Republic of China
土溪水库,Q10927831,People's Republic of China
城西水库,Q10929972,People's Republic of China
大同水库,Q10934187,People's Republic of China
大坡水库,Q10934449,People's Republic of China
大坳水库 (上饶),Q10934505,People's Republic of China
大山水库,Q10935115,People's Republic of China
大板水库,Q10935764,People's Republic of China
采夫賴拉湖,Zervreilasee,Switzerland
博萬湖,Q895342,Serbia
瓦爾法茨湖,Lake Warfaaz,Belgium
仰义水库,Yangyi Shuiku,People's Republic of China
何陈水库,Hechen Shuiku,People's Republic of China
布倫東水壩,Burrendong Dam,Australia
本莫爾湖,Lake Benmore,New Zealand
布羅科蓬多水庫,Brokopondo Reservoir,Suriname
墙夼水库,Qiangkuang Shuiku,People's Republic of China
塘马水库,Tangma Shuiku,People's Republic of China
弗拉西納湖,Vlasina Lake,Serbia
香港仔水塘,Aberdeen Reservoirs,People's Republic of China
克拉斯諾達爾水庫,Q1111856,Russia
仓东水库,Q10884055,People's Republic of China
仓岙水库,Q10884072,People's Republic of China
元宝山水库,Q10889631,People's Republic of China
克孜尔水库,Q10890898,People's Republic of China
八一水库 (元氏),Q10891873,People's Republic of China
八一水库 (肇州),Q10891879,People's Republic of China
八汊洼水库,Q10892267,People's Republic of China
八盘峡水库,Q10892326,People's Republic of China
土桥水库 (靖边),Q10927799,People's Republic of China
圪芦河水库,Q10928202,People's Republic of China
塔岗水库,Q10930801,People's Republic of China
墨门山水库,Q10931391,People's Republic of China
壶流河水库,Q10931619,People's Republic of China
大屯海水库,Q10935067,People's Republic of China
卡利馬湖,Calima Lake,Colombia
摩西湖,Moses Lake,United States of America
众兴水库,Q10885374,People's Republic of China
余家河水库,Q10886539,People's Republic of China
佛尔岗水库,Q10886724,People's Republic of China
八一水库 (双辽),Q10891874,People's Republic of China
八股地水库,Q10892351,People's Republic of China
土门子水库,Q10927897,People's Republic of China
坞罗水库,Q10928736,People's Republic of China
城北水库,Q10929569,People's Republic of China
堰上湾水库,Q10930626,People's Republic of China
塔里木水库,Q10930955,People's Republic of China
塘坪水库,Q10931002,People's Republic of China
塘埂头水库,Q10931005,People's Republic of China
境主庙水库,Q10931180,People's Republic of China
大塅水库,Q10934652,People's Republic of China
大庆水库,Q10935334,People's Republic of China
多尼湖,Dorney Lake,United Kingdom
昆明湖,Kunming Lake,People's Republic of China
瓜拉皮蘭加水庫,Guarapiranga,Brazil
狄奧多西地下宮殿,Theodosius Cistern,Turkey
船灣淡水湖,Plover Cove Reservoir,People's Republic of China
卡尼亞皮斯科水庫,Caniapiscau Reservoir,Canada
高尔基水库,Gorky Reservoir,Russia
登格蓄水池,Tengeh Reservoir,Singapore
卡烏湖,Kaw Lake,United States of America
史密斯山湖,Smith Mountain Lake,United States of America
維亞恰水庫,Q1985591,Belarus
城門水塘,Shing Mun Reservoir,People's Republic of China
布拉茨克水庫,Bratsk Reservoir,Russia
波斯谷湖,Bostalsee,Germany
蒂因湖,Tyin,Norway
伊蘭山谷水庫,Elan Valley Reservoirs,United Kingdom
仑山水库,Lunshan Shuiku,People's Republic of China
八字门水库,Bazimen Shuiku,People's Republic of China
八尔滩水库,Ba'ertan Shuiku,People's Republic of China
亚伯拉罕湖,Abraham Lake,Canada
石梨貝水塘,Shek Lei Pui Reservoir,People's Republic of China
盧科夫斯科耶水庫,Q2034963,Belarus
米尼奇水庫,Q2034370,Belarus
謝列茨水庫,Q2032644,Belarus
德羅茲德水庫,Q1969428,Belarus
何家岗水库,Hejiagang Shuiku,People's Republic of China
先觉庙水库,Xianjuemiao Shuiku,People's Republic of China
托波爾尼察水庫,Topolnitsa Reservoir,Bulgaria
大北沟水库,Dabeigou Shuiku,People's Republic of China
大广坝水库,Daguangba Shuiku,People's Republic of China
沃孔達湖,Waconda Lake,United States of America
九龍水塘群,Kowloon Group of Reservoirs,People's Republic of China
薩西克潟湖,Sasyk Lagoon,Ukraine
大江水库 (荔浦),Q10936179,People's Republic of China
大沙河水库,Q10936216,People's Republic of China
大沟口水库,Q10936230,People's Republic of China
大河铺水库,Q10936283,People's Republic of China
大海坝水库,Q10936438,People's Republic of China
大白岸水库,Q10936966,People's Republic of China
大石埠水库,Q10937074,People's Republic of China
天华山水库,Q10939166,People's Republic of China
大河口水库 (酉阳),Q10936256,People's Republic of China
大洪山水库,Q10936398,People's Republic of China
大浪淀水库,Q10936431,People's Republic of China
大溪水库 (溧阳),Q10936571,People's Republic of China
大石门水库,Q10937110,People's Republic of China
大草滩水库,Q10937772,People's Republic of China
大跃进一水库,Q10938081,People's Republic of China
大跃进二水库,Q10938083,People's Republic of China
大金水库,Q10938286,People's Republic of China
大黑汀水库,Q10938715,People's Republic of China
大水桥水库,Dashuiqiao Shuiku,People's Republic of China
大王滩水库,Dawangtan Shuiku,People's Republic of China
大洋河水库,Q10936361,People's Republic of China
大洪河水库,Q10936400,People's Republic of China
大洪湖水库,Q10936401,People's Republic of China
大海波水库,Q10936441,People's Republic of China
大石头水库,Q10937078,People's Republic of China
大观桥水库,Q10937994,People's Republic of China
大贤水库,Q10938061,People's Republic of China
大跃进三水库,Q10938082,People's Republic of China
大隆洞水库,Q10938427,People's Republic of China
大桥水库,Q10935969,People's Republic of China
大江水库 (临桂),Q10936178,People's Republic of China
大河水库 (晋宁),Q10936271,People's Republic of China
大河水库 (阳春),Q10936272,People's Republic of China
大清沟水库 (尚义),Q10936465,People's Republic of China
大溪水库 (枝城),Q10936570,People's Republic of China
大绥河水库,Q10937299,People's Republic of China
大通水库,Q10938189,People's Republic of China
大银甸水库,Q10938322,People's Republic of China
大靖峡水库,Q10938495,People's Republic of China
大龙水库,Q10938755,People's Republic of China
大龙洞水库,Q10938756,People's Republic of China
大河桥水库,Daheqiao Shuiku,People's Republic of China
大泉水库,Daquan Shuiku,People's Republic of China
大梁屯水库,Q10935993,People's Republic of China
大深沟水库,Q10936456,People's Republic of China
大清沟水库 (彰武),Q10936466,People's Republic of China
大马安水库,Q10938584,People's Republic of China
大洋水库,Dayang Shuiku,People's Republic of China
大石桥水库,Dashiqiao Shuiku,People's Republic of China
大高滩水库,Dagaotan Shuiku,People's Republic of China
大涧口水库,Dajiankou Shuiku,People's Republic of China
乌木滩水库,Q10878086,People's Republic of China
乔音水库,Q10878589,People's Republic of China
九凌水库,Q10878686,People's Republic of China
九眼桥水库,Q10878971,People's Republic of China
书房坝水库,Q10879779,People's Republic of China
二十家子水库,Q10880077,People's Republic of China
二界岭水库,Q10880288,People's Republic of China
二龙山水库 (梨树),Q10880527,People's Republic of China
云竹水库,Q10881297,People's Republic of China
五一水库 (九台),Q10881444,People's Republic of China
亚东水库,Q10882524,People's Republic of China
京塘水库,Q10883139,People's Republic of China
义洞水库,Q10877823,People's Republic of China
乌兰水库,Q10877918,People's Republic of China
乐梅水库,Q10878421,People's Republic of China
九龙湾水库,Q10879672,People's Republic of China
二道洼水库,Q10880438,People's Republic of China
云表水库,Q10881305,People's Republic of China
五四水库,Q10881632,People's Republic of China
五岳水库,Q10881736,People's Republic of China
五强溪水库,Q10881788,People's Republic of China
乔苗水库,Q10878581,People's Republic of China
九道河水库,Q10879028,People's Republic of China
乱木水库,Q10879822,People's Republic of China
二渠水库,Q10880266,People's Republic of China
二道水库,Q10880427,People's Republic of China
于家水库,Q10880588,People's Republic of China
云溪水库,Q10881264,People's Republic of China
云龙湖水库,Q10881391,People's Republic of China
五丈岩水库,Q10881463,People's Republic of China
五道石门水库,Q10882228,People's Republic of China
亚吉水库,Q10882569,People's Republic of China
乐山坡水库,Leshanpo Shuiku,People's Republic of China
产芝水库,Chanzhi Shuiku,People's Republic of China
亚湖水库,Yahu Shuiku,People's Republic of China
亭下水库,Tingxia Shuiku,People's Republic of China
乌兰勿苏水库,Q10877890,People's Republic of China
乌拉泊水库,Q10878050,People's Republic of China
九龙水库 (瓦房店),Q10879665,People's Republic of China
九龙甸水库,Q10879675,People's Republic of China
九龙角水库,Q10879687,People's Republic of China
二道河子水库,Q10880434,People's Republic of China
云台山水库,Q10881145,People's Republic of China
五一水库 (兴和),Q10881446,People's Republic of China
仁和水库,Q10883742,People's Republic of China
互助水库,Huzhu Shuiku,People's Republic of China
亮子河水库,Liangzihe Shuiku,People's Republic of China
九坑河水库,Jiukenghe Shuiku,People's Republic of China
九龙水库 (突泉),Q10879667,People's Republic of China
二圣桥水库,Q10880119,People's Republic of China
二沟水库,Q10880256,People's Republic of China
二郎山水库,Q10880466,People's Republic of China
二龙山水库 (宾县),Q10880525,People's Republic of China
于桥水库,Q10880632,People's Republic of China
云山水库,Q10881184,People's Republic of China
云州水库,Q10881218,People's Republic of China
五一水库 (五大连池),Q10881445,People's Republic of China
五排水水库,Q10881815,People's Republic of China
桑布科湖,Lago del Sambuco,Switzerland
赤田水库,Chitian Shuiku,People's Republic of China
